Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Fld,Def,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
287,José Hurtado,ec ECU,DF,RB Bragantino,23-274,2001,18,14,1193,13.3,1,0,1,1,0,0,2,1,0.4,0.4,0.4,0.8,28,51,34,0.08,0.00,0.08,0.08,0.08,0.03,0.03,0.06,0.03,0.06,Matches,10,2,20.0,0.75,0.15,0.10,0.50,21.2,0,0.04,+0.6,+0.6,490,613,79.9,8739,3288,201,229,87.8,239,280,85.4,41,74,55.4,0.8,-0.4,5,46,9,5,506,103,0,4,37,89,0,0,0,0,4,12,24,1.81,15,3,2,0,0,1,0.08,1,0,0,0,0,25,18,13,11,1,15,62.5,9,12,14,39,46,0,759,37,13,14,73.7,4,21.1,374,5,15,7,418,66,55.2,80,8,4,20,0,1.33,16,14,+2,+0.15,+0.90,14.6,14.4,+0.3,+0.02,+0.42,0,18,0,0,0,57,19,43.2
69,José Luis Rodríguez Bebanz,uy URU,DF,Vasco da Gama,28-193,1997,13,9,842,9.4,1,2,3,1,0,0,0,0,0.7,0.7,1.5,2.2,10,21,65,0.11,0.21,0.32,0.11,0.32,0.07,0.17,0.24,0.07,0.24,Matches,12,4,33.3,1.28,0.43,0.08,0.25,17.4,0,0.06,+0.3,+0.3,392,484,81.0,6397,1441,206,229,90.0,157,192,81.8,24,51,47.1,1.9,+0.5,14,24,8,6,412,72,0,9,40,62,0,0,0,0,0,5,23,2.46,21,1,0,1,0,3,0.32,3,0,0,0,0,15,8,6,6,3,9,64.3,5,6,4,19,34,0,578,29,22,5,55.6,4,44.4,299,0,9,9,371,65,40.7,90,9,4,8,8,0.92,12,20,-8,-0.86,-1.37,9.7,14.2,-4.5,-0.48,-0.39,0,5,0,0,0,35,18,62.1
358,José López,ar ARG,"FW,MF",Palmeiras,24-291,2000,20,11,1057,11.7,6,0,6,4,2,2,3,0,6.6,5.0,0.9,6.0,28,38,52,0.51,0.00,0.51,0.34,0.34,0.56,0.08,0.64,0.43,0.51,Matches,45,12,26.7,3.83,1.02,0.09,0.33,17.6,0,0.11,-0.6,-1.0,143,232,61.6,2383,711,70,101,69.3,47,73,64.4,16,28,57.1,1.0,-0.9,15,15,13,2,222,6,2,3,10,1,0,0,0,0,4,2,32,2.72,24,0,2,6,0,5,0.43,3,0,0,2,0,18,12,3,10,5,6,54.5,5,13,4,22,12,0,428,12,69,14,30.4,30,65.2,210,12,35,19,282,53,53.4,78,6,9,22,1,2.15,20,13,+7,+0.60,-0.48,20.3,9.9,+10.5,+0.89,+0.40,0,30,2,0,0,41,49,50.0
590,José Sabino,br BRA,DF,São Paulo,28-333,1996,18,14,1249,13.9,1,0,1,1,0,0,2,0,1.3,1.3,0.1,1.3,12,73,7,0.07,0.00,0.07,0.07,0.07,0.09,0.01,0.10,0.09,0.10,Matches,10,3,30.0,0.72,0.22,0.10,0.33,15.6,0,0.13,-0.3,-0.3,650,769,84.5,12624,4993,189,219,86.3,402,436,92.2,56,103,54.4,0.2,-0.1,3,74,2,0,740,27,1,4,2,7,0,0,0,0,2,3,19,1.37,17,1,1,0,0,1,0.07,1,0,0,0,0,18,14,14,3,1,7,50.0,7,1,30,48,85,1,953,90,11,5,83.3,1,16.7,580,1,10,3,620,69,57.8,87,13,4,9,6,1.72,18,12,+6,+0.43,+0.73,18.8,14.0,+4.8,+0.35,+0.25,0,20,0,0,0,55,37,56.1
456,José Vitor Silva Neves,br BRA,FW,Mirassol,25-144,2000,2,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,11,63.6,102,20,2,3,66.7,4,5,80.0,0,0,,0.0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,2,0,0,1,1,1,50.0,1,0,0,2,0,0,19,0,0,1,50.0,1,50.0,10,0,2,1,10,13,1.2,,0,2,13,0,3.00,1,0,+1,+3.60,+2.85,0.8,0.3,+0.5,+1.81,+1.51,0,2,0,0,0,3,2,66.7
686,José Welison,br BRA,MF,Fortaleza,30-196,1995,9,4,437,4.9,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,2,21,7,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,5,0,0.0,1.03,0.00,0.00,,28.8,1,0.04,-0.2,-0.2,182,220,82.7,3119,884,79,89,88.8,80,91,87.9,14,29,48.3,0.2,-0.1,5,25,2,1,207,12,0,0,7,3,1,0,1,0,1,1,9,1.85,9,0,0,0,0,0,0.00,0,0,0,0,0,16,8,9,5,2,8,66.7,4,7,5,21,10,2,270,19,2,1,100.0,0,0.0,134,0,2,4,160,49,21.1,85,3,5,19,6,0.78,3,12,-9,-1.85,-1.52,5.3,8.4,-3.1,-0.63,-0.41,0,7,0,0,0,24,7,70.0
,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,
,João Alencar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
,João Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,
,João Ananias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,
,João Coni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
,João Loiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
364,João Lucas,br BRA,DF,Grêmio,27-198,1998,2,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,21,31,67.7,398,206,13,14,92.9,5,10,50.0,3,6,50.0,0.0,0.0,0,1,0,0,18,13,0,0,1,12,0,0,0,0,0,2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,4,4,4,0,0,3,75.0,1,3,0,4,6,0,49,7,0,0,0.0,2,100.0,13,0,1,0,13,45,4.3,45,0,1,45,6,1.50,0,2,-2,-2.00,-1.82,0.2,2.0,-1.8,-1.78,-1.33,0,4,0,0,0,3,0,0.0
389,João Marcelo,br BRA,FW,Atlético Mineiro,20-161,2005,7,0,68,0.8,1,1,2,1,0,0,0,0,0.6,0.6,0.1,0.7,1,4,11,1.32,1.32,2.65,1.32,2.65,0.84,0.09,0.93,0.84,0.93,Matches,7,4,57.1,9.26,5.29,0.14,0.25,12.7,0,0.09,+0.4,+0.4,10,17,58.8,131,50,7,11,63.6,3,4,75.0,0,0,,0.0,+0.9,2,2,0,0,17,0,0,0,0,0,0,0,0,0,0,1,3,3.97,3,0,0,0,0,0,0.00,0,0,0,0,0,2,1,1,1,0,2,100.0,0,2,0,2,1,0,37,0,12,0,,0,,20,0,4,3,28,10,3.4,,0,7,10,13,1.57,3,0,+3,+3.97,+4.35,2.9,0.7,+2.2,+2.94,+2.96,0,3,0,0,0,4,3,37.5
,João Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,
473,João Othavio Basso,br BRA,DF,Santos,28-253,1997,6,6,518,5.8,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,3,8,0,0.17,0.00,0.17,0.17,0.17,0.03,0.00,0.04,0.03,0.04,Matches,1,1,100.0,0.17,0.17,1.00,1.00,9.1,0,0.19,+0.8,+0.8,219,258,84.9,4282,1616,72,79,91.1,125,138,90.6,22,36,61.1,0.0,0.0,1,17,0,0,235,23,0,1,0,3,0,0,0,0,0,3,3,0.52,3,0,0,0,0,0,0.00,0,0,0,0,0,7,4,7,0,0,3,60.0,2,1,5,12,25,0,308,48,4,2,100.0,0,0.0,142,0,2,1,184,86,25.0,86,4,0,,12,1.67,8,7,+1,+0.17,+0.81,6.8,9.7,-2.9,-0.51,-0.43,0,10,0,0,0,14,15,78.9
,João Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
492,João Pedro,br BRA,"DF,MF",Corinthians,21-266,2003,5,2,263,2.9,0,1,1,0,0,0,3,0,0.0,0.0,0.1,0.1,1,14,1,0.00,0.34,0.34,0.00,0.34,0.01,0.02,0.03,0.01,0.03,Matches,1,0,0.0,0.34,0.00,0.00,,13.7,0,0.03,0.0,0.0,149,170,87.6,2835,1276,48,52,92.3,84,89,94.4,15,26,57.7,0.1,+0.9,2,14,1,0,159,11,0,0,1,1,0,0,0,0,0,1,2,0.68,2,0,0,0,0,0,0.00,0,0,0,0,0,4,1,3,1,0,3,60.0,2,2,3,7,16,0,206,29,2,2,66.7,1,33.3,128,0,0,2,137,53,12.2,90,2,3,28,16,1.40,2,1,+1,+0.34,+0.63,2.1,2.9,-0.9,-0.29,-0.20,0,7,0,0,0,15,2,28.6
493,João Pedro,br BRA,DF,Grêmio,28-312,1996,7,6,454,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,10,29,18,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,1,0,0.0,0.34,0.00,0.00,,13.7,0,0.03,0.0,0.0,149,170,87.6,2835,1276,48,52,92.3,84,89,94.4,15,26,57.7,0.1,+0.9,2,14,1,0,159,11,0,0,1,1,0,0,0,0,0,1,2,0.68,2,0,0,0,0,0,0.00,0,0,0,0,0,4,1,3,1,0,3,60.0,2,2,3,7,16,0,206,29,2,2,66.7,1,33.3,128,0,0,2,137,53,12.2,90,2,3,28,16,1.40,2,1,+1,+0.34,+0.63,2.1,2.9,-0.9,-0.29,-0.20,0,7,0,0,0,15,2,28.6
491,João Pedro Chermont,br BRA,DF,Santos,19-248,2006,5,2,249,2.8,0,0,0,0,0,0,3,0,0.1,0.1,0.8,0.9,4,9,13,0.00,0.00,0.00,0.00,0.00,0.02,0.29,0.31,0.02,0.31,Matches,2,1,50.0,0.72,0.36,0.00,0.00,26.4,0,0.03,-0.1,-0.1,93,124,75.0,1610,538,45,50,90.0,37,51,72.5,10,15,66.7,0.5,-0.8,2,7,5,4,103,21,0,0,12,20,0,0,0,0,0,2,7,2.53,7,0,0,0,0,0,0.00,0,0,0,0,0,10,8,5,5,0,7,100.0,0,1,3,13,12,0,162,10,5,1,33.3,2,66.7,77,1,2,0,79,50,12.0,90,2,3,23,9,1.17,6,6,0,0.00,+0.49,4.6,4.0,+0.6,+0.20,+0.45,0,9,0,0,0,9,5,71.4
494,João Pedro Pepê,br BRA,MF,Vitória,27-260,1998,12,6,590,6.6,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.2,9,28,7,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,3,1,33.3,0.46,0.15,0.00,0.00,31.8,0,0.02,-0.1,-0.1,234,288,81.3,3833,1160,124,139,89.2,76,91,83.5,25,43,58.1,0.3,-0.1,3,29,1,1,263,24,0,4,10,5,5,3,2,0,1,2,11,1.68,11,0,0,0,0,2,0.31,2,0,0,0,0,21,14,6,11,4,10,71.4,4,4,9,30,10,0,362,18,4,3,37.5,4,50.0,177,0,9,5,218,49,27.3,81,4,6,17,4,0.92,5,18,-13,-1.98,-1.81,6.4,12.2,-5.8,-0.88,-0.62,0,20,0,0,0,38,8,57.1
544,João Ricardo Riedi,br BRA,GK,Fortaleza,37-017,1988,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,261,362,72.1,7956,6282,50,50,100.0,115,115,100.0,95,195,48.7,0.0,-0.1,1,6,0,0,237,125,0,1,0,0,0,0,0,0,0,0,4,0.31,3,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,390,324,0,0,,0,,200,0,0,0,149,90,56.5,90,13,0,,2,1.00,14,18,-4,-0.31,+0.79,14.9,16.0,-1.2,-0.09,+0.51,0,1,0,1,1,9,1,50.0
606,João Schmidt,br BRA,MF,Santos,32-127,1993,17,13,1157,12.9,0,1,1,0,0,0,4,0,0.5,0.5,0.7,1.2,4,83,6,0.00,0.08,0.08,0.00,0.08,0.04,0.05,0.09,0.04,0.09,Matches,8,1,12.5,0.62,0.08,0.00,0.00,15.5,0,0.06,-0.5,-0.5,608,689,88.2,10330,3709,278,296,93.9,266,286,93.0,48,74,64.9,0.5,+0.3,8,78,9,0,666,18,1,4,1,1,0,0,0,0,5,8,19,1.48,17,1,0,0,0,1,0.08,1,0,0,0,0,22,12,6,12,4,8,34.8,15,15,17,39,36,0,816,56,10,2,66.7,1,33.3,466,0,9,8,553,68,55.9,86,7,4,10,2,1.12,14,18,-4,-0.31,+0.28,14.9,16.6,-1.7,-0.13,+0.14,0,29,0,0,0,60,25,71.4
617,João Silva,pt POR,DF,Sport Recife,26-252,1999,11,9,810,9.0,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.6,4,41,0,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches,4,1,25.0,0.44,0.11,0.00,0.00,9.7,0,0.04,-0.2,-0.2,335,406,82.5,6981,2803,93,105,88.6,195,212,92.0,44,78,56.4,0.4,-0.5,1,32,3,0,393,13,1,2,2,2,0,0,0,0,0,5,4,0.44,4,0,0,0,0,0,0.00,0,0,0,0,0,9,6,7,1,1,2,25.0,6,3,7,16,35,0,490,63,9,1,100.0,0,0.0,269,1,7,2,325,74,40.9,90,8,2,2,11,0.55,6,18,-12,-1.33,-0.87,7.9,15.3,-7.4,-0.82,-0.49,0,9,0,0,0,19,21,56.8
664,João Victor,br BRA,DF,Mirassol,28-021,1997,19,19,1709,19.0,1,1,2,1,0,0,6,1,1.2,1.2,0.7,1.9,6,40,4,0.05,0.05,0.11,0.05,0.11,0.06,0.04,0.10,0.06,0.10,Matches,8,2,25.0,0.42,0.11,0.13,0.50,17.5,0,0.15,-0.2,-0.2,763,844,90.4,14878,5327,265,283,93.6,392,411,95.4,98,135,72.6,0.6,+0.3,4,19,0,0,783,60,0,5,1,2,0,0,0,0,1,3,14,0.74,10,0,0,0,2,2,0.11,1,0,0,0,0,15,10,7,7,1,8,72.7,3,8,18,33,109,0,1052,210,12,1,33.3,1,33.3,584,0,8,1,647,90,82.6,90,18,0,,0,1.79,35,21,+14,+0.74,-0.26,29.3,22.8,+6.5,+0.34,+0.10,0,18,0,1,0,66,37,63.8
665,João Victor,br BRA,FW,Ceará,21-149,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,8,2,25.0,0.42,0.11,0.13,0.50,17.5,0,0.15,-0.2,-0.2,763,844,90.4,14878,5327,265,283,93.6,392,411,95.4,98,135,72.6,0.6,+0.3,4,19,0,0,783,60,0,5,1,2,0,0,0,0,1,3,14,0.74,10,0,0,0,2,2,0.11,1,0,0,0,0,15,10,7,7,1,8,72.7,3,8,18,33,109,0,1052,210,12,1,33.3,1,33.3,584,0,8,1,647,90,82.6,90,18,0,,0,1.79,35,21,+14,+0.74,-0.26,29.3,22.8,+6.5,+0.34,+0.10,0,18,0,1,0,66,37,63.8
666,João Victor,br BRA,DF,Vasco da Gama,27-068,1998,16,16,1435,15.9,1,0,1,1,0,0,3,0,1.6,1.6,0.1,1.7,5,70,7,0.06,0.00,0.06,0.06,0.06,0.10,0.01,0.11,0.10,0.11,Matches,8,2,25.0,0.42,0.11,0.13,0.50,17.5,0,0.15,-0.2,-0.2,763,844,90.4,14878,5327,265,283,93.6,392,411,95.4,98,135,72.6,0.6,+0.3,4,19,0,0,783,60,0,5,1,2,0,0,0,0,1,3,14,0.74,10,0,0,0,2,2,0.11,1,0,0,0,0,15,10,7,7,1,8,72.7,3,8,18,33,109,0,1052,210,12,1,33.3,1,33.3,584,0,8,1,647,90,82.6,90,18,0,,0,1.79,35,21,+14,+0.74,-0.26,29.3,22.8,+6.5,+0.34,+0.10,0,18,0,1,0,66,37,63.8
,João Wellington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,10,,,,,,,,,,,,,,,,,,,
219,Juan Freytes,ar ARG,DF,Fluminense,25-255,2000,18,18,1619,18.0,0,0,0,0,0,0,3,1,0.5,0.5,0.1,0.6,13,69,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,16,3,18.8,0.89,0.17,0.00,0.00,21.3,0,0.03,-0.5,-0.5,1082,1259,85.9,21785,8869,348,370,94.1,590,626,94.2,139,235,59.1,0.5,-0.1,3,72,5,1,1203,56,0,16,6,3,0,0,0,0,0,16,18,1.00,16,0,0,1,0,2,0.11,1,0,0,1,0,11,8,9,1,1,8,44.4,10,7,11,22,116,3,1451,208,13,7,63.6,3,27.3,954,0,8,2,1059,90,81.8,90,17,0,,0,1.22,22,27,-5,-0.28,-0.78,17.9,18.5,-0.6,-0.03,-0.21,0,10,1,0,0,75,33,54.1
292,Juan Ignacio Dinenno,ar ARG,FW,Cruzeiro,31-026,1994,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,1,0,0,0,1,12,0.6,,0,1,12,5,0.00,0,0,0,0.00,-0.92,0.1,0.1,+0.1,+0.44,-0.04,0,0,0,0,0,0,0,0.0
293,Juan Ignacio Dinenno,ar ARG,FW,São Paulo,31-026,1994,6,3,241,2.7,1,0,1,1,0,0,1,0,1.0,1.0,0.1,1.1,1,1,13,0.37,0.00,0.37,0.37,0.37,0.36,0.04,0.40,0.36,0.40,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,1,0,0,0,1,12,0.6,,0,1,12,5,0.00,0,0,0,0.00,-0.92,0.1,0.1,+0.1,+0.44,-0.04,0,0,0,0,0,0,0,0.0
294,Juan Ignacio Ramírez,uy URU,FW,Sport Recife,28-234,1997,5,2,223,2.5,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.7,1,1,10,0.00,0.00,0.00,0.00,0.00,0.26,0.01,0.27,0.26,0.27,Matches,5,2,40.0,2.02,0.81,0.00,0.00,14.9,0,0.13,-0.6,-0.6,24,33,72.7,268,67,19,22,86.4,4,8,50.0,0,0,,0.1,0.0,1,2,0,0,27,6,0,0,0,0,0,0,0,0,0,1,3,1.21,1,0,1,0,0,0,0.00,0,0,0,0,0,1,1,0,1,0,1,50.0,1,2,0,1,0,0,51,0,8,1,25.0,3,75.0,30,1,4,2,35,45,11.3,68,1,3,29,5,0.60,1,3,-2,-0.81,+0.01,2.7,3.7,-1.0,-0.41,+0.14,0,4,0,0,0,4,3,30.0
399,Juan Martín Lucero,ar ARG,FW,Fortaleza,33-297,1991,21,13,1178,13.1,3,1,4,3,0,1,5,0,4.2,3.4,2.3,5.7,4,14,50,0.23,0.08,0.31,0.23,0.31,0.32,0.18,0.50,0.26,0.44,Matches,22,10,45.5,1.68,0.76,0.14,0.30,15.1,0,0.16,-1.2,-0.4,152,208,73.1,2051,309,84,111,75.7,50,65,76.9,6,8,75.0,1.9,-1.3,12,8,5,1,179,28,1,0,5,2,0,0,0,0,1,4,23,1.76,18,0,0,2,0,1,0.08,1,0,0,0,0,15,4,3,6,6,4,26.7,11,10,2,17,7,1,318,8,39,1,20.0,4,80.0,134,3,28,11,196,56,56.9,78,4,8,21,1,0.71,14,18,-4,-0.31,+0.80,14.1,19.9,-5.8,-0.45,-0.32,0,31,0,0,0,19,23,36.5
611,Juan Sforza,ar ARG,MF,Vasco da Gama,23-221,2002,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,87,91,95.6,1550,488,40,42,95.2,39,40,97.5,7,7,100.0,0.0,0.0,1,10,0,0,88,3,1,3,0,0,0,0,0,0,0,1,4,5.07,4,0,0,0,0,0,0.00,0,0,0,0,0,1,1,1,0,0,1,50.0,1,0,1,2,1,0,94,3,1,0,,0,,59,0,0,0,77,36,3.4,66,0,1,5,8,0.00,1,2,-1,-1.27,-1.27,0.5,0.6,-0.1,-0.12,+0.14,0,1,0,0,0,4,0,
612,Juan Sforza,ar ARG,MF,Juventude,23-221,2002,1,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,0,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,87,91,95.6,1550,488,40,42,95.2,39,40,97.5,7,7,100.0,0.0,0.0,1,10,0,0,88,3,1,3,0,0,0,0,0,0,0,1,4,5.07,4,0,0,0,0,0,0.00,0,0,0,0,0,1,1,1,0,0,1,50.0,1,0,1,2,1,0,94,3,1,0,,0,,59,0,0,0,77,36,3.4,66,0,1,5,8,0.00,1,2,-1,-1.27,-1.27,0.5,0.6,-0.1,-0.12,+0.14,0,1,0,0,0,4,0,
125,Julio Cesar,br BRA,DF,Fluminense,18-321,2006,3,2,176,2.0,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,11,3,4,0.00,0.51,0.51,0.00,0.51,0.15,0.09,0.24,0.15,0.24,Matches,4,0,0.0,2.05,0.00,0.00,,16.7,0,0.07,-0.3,-0.3,81,103,78.6,1145,420,49,52,94.2,27,37,73.0,2,5,40.0,0.1,+0.8,4,3,2,2,84,19,0,0,8,14,3,0,0,0,0,3,8,4.09,5,0,1,0,1,1,0.51,1,0,0,0,0,3,2,2,1,0,2,100.0,0,0,4,7,5,0,124,3,6,3,75.0,0,0.0,56,3,1,2,80,59,8.9,79,1,1,18,3,1.33,2,3,-1,-0.51,-0.41,1.5,1.4,+0.1,+0.05,+0.05,0,2,0,0,0,6,1,25.0
325,Juninho,br BRA,FW,Flamengo,28-306,1996,11,2,279,3.1,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,0,4,21,0.00,0.00,0.00,0.00,0.00,0.26,0.07,0.33,0.26,0.33,Matches,10,2,20.0,3.23,0.65,0.00,0.00,16.1,0,0.08,-0.8,-0.8,32,39,82.1,435,64,18,22,81.8,12,13,92.3,0,0,,0.1,-0.2,3,1,1,0,35,3,0,0,0,0,0,0,0,0,1,1,8,2.60,5,0,0,1,0,0,0.00,0,0,0,0,0,7,6,1,4,2,1,25.0,3,2,1,8,4,0,79,3,11,0,0.0,5,83.3,44,0,9,9,51,25,13.5,78,0,9,14,6,1.91,3,2,+1,+0.32,-1.49,3.7,2.2,+1.5,+0.47,-0.44,0,6,0,0,0,8,6,42.9
326,Juninho,br BRA,DF,Internacional,29-271,1995,11,11,990,11.0,0,0,0,0,0,0,3,0,0.9,0.9,0.0,0.9,5,39,2,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,10,2,20.0,3.23,0.65,0.00,0.00,16.1,0,0.08,-0.8,-0.8,32,39,82.1,435,64,18,22,81.8,12,13,92.3,0,0,,0.1,-0.2,3,1,1,0,35,3,0,0,0,0,0,0,0,0,1,1,8,2.60,5,0,0,1,0,0,0.00,0,0,0,0,0,7,6,1,4,2,1,25.0,3,2,1,8,4,0,79,3,11,0,0.0,5,83.3,44,0,9,9,51,25,13.5,78,0,9,14,6,1.91,3,2,+1,+0.32,-1.49,3.7,2.2,+1.5,+0.47,-0.44,0,6,0,0,0,8,6,42.9
