Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
340.0,Noussair Mazraoui,ma MAR,DF,Manchester Utd,26.0,1997.0,37.0,34.0,2838.0,31.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,1.5,2.2,42.0,115.0,58.0,0.0,0.03,0.03,0.0,0.03,0.02,0.05,0.07,0.02,0.07,Matches,13.0,3.0,23.1,0.41,0.1,0.0,0.0,20.6,0.0,0.05,-0.7,-0.7,1526.0,1781.0,85.7,23059.0,8056.0,834.0,913.0,91.3,574.0,644.0,89.1,73.0,130.0,56.2,1.9,-0.5,20.0,125.0,20.0,5.0,1578.0,202.0,7.0,6.0,23.0,168.0,0.0,0.0,0.0,0.0,1.0,35.0,56.0,1.78,46.0,2.0,1.0,3.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,115.0,68.0,58.0,42.0,15.0,59.0,62.8,35.0,27.0,34.0,149.0,95.0,1.0,2139.0,167.0,30.0,26.0,54.2,18.0,37.5,1172.0,3.0,25.0,17.0,1289.0,77.0,83.0,81.0,20,3,24.0,0,1.14,23.0,43.0,-20.0,-0.63,-2.18,38.6,45.5,-6.9,-0.22,-1.08,0.0,38.0,0.0,1.0,0.0,149.0,50.0,62.5
466.0,Nélson Semedo,pt POR,DF,Wolves,30.0,1993.0,34.0,32.0,2886.0,32.1,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.9,0.9,2.8,3.7,67.0,80.0,119.0,0.0,0.12,0.12,0.0,0.12,0.03,0.09,0.12,0.03,0.12,Matches,18.0,7.0,38.9,0.56,0.22,0.0,0.0,23.9,0.0,0.05,-0.9,-0.9,1096.0,1357.0,80.8,16627.0,5130.0,598.0,653.0,91.6,409.0,490.0,83.5,59.0,128.0,46.1,1.7,1.2,25.0,70.0,28.0,13.0,1142.0,210.0,1.0,5.0,63.0,198.0,0.0,0.0,0.0,0.0,5.0,36.0,60.0,1.87,44.0,1.0,8.0,3.0,3.0,6.0,0.19,6.0,0.0,0.0,0.0,0.0,62.0,36.0,32.0,21.0,9.0,34.0,59.6,23.0,22.0,23.0,85.0,104.0,3.0,1717.0,123.0,27.0,32.0,45.1,31.0,43.7,901.0,10.0,42.0,21.0,995.0,85.0,84.4,88.0,21,2,34.0,0,1.24,49.0,49.0,0.0,0.0,2.53,36.6,47.2,-10.6,-0.33,0.32,0.0,48.0,0.0,1.0,0.0,139.0,28.0,40.0
8.0,Ola Aina,ng NGA,DF,Nott'ham Forest,27.0,1996.0,35.0,35.0,2995.0,33.3,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.6,0.6,1.4,2.1,67.0,107.0,67.0,0.06,0.03,0.09,0.06,0.09,0.02,0.04,0.06,0.02,0.06,Matches,11.0,2.0,18.2,0.33,0.06,0.18,1.0,26.1,0.0,0.06,1.4,1.4,994.0,1352.0,73.5,15371.0,6297.0,530.0,598.0,88.6,374.0,502.0,74.5,57.0,166.0,34.3,2.2,-0.4,16.0,85.0,23.0,11.0,1071.0,279.0,0.0,4.0,59.0,264.0,0.0,0.0,0.0,0.0,2.0,46.0,62.0,1.86,49.0,5.0,3.0,3.0,1.0,4.0,0.12,3.0,0.0,0.0,0.0,1.0,55.0,42.0,39.0,15.0,1.0,36.0,56.3,28.0,22.0,33.0,88.0,115.0,4.0,1708.0,156.0,22.0,33.0,45.8,27.0,37.5,749.0,10.0,44.0,22.0,823.0,86.0,87.6,86.0,28,0,,0,1.77,55.0,39.0,16.0,0.48,1.33,41.2,39.4,1.9,0.06,1.18,0.0,23.0,0.0,1.0,0.0,190.0,13.0,40.6
572.0,Oleksandr Zinchenko,ua UKR,"DF,MF",Arsenal,27.0,1996.0,15.0,5.0,527.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,10.0,48.0,14.0,0.0,0.17,0.17,0.0,0.17,0.11,0.03,0.14,0.11,0.14,Matches,10.0,0.0,0.0,1.71,0.0,0.0,,19.6,1.0,0.07,-0.6,-0.6,382.0,451.0,84.7,6080.0,1345.0,204.0,220.0,92.7,154.0,175.0,88.0,17.0,37.0,45.9,0.5,0.8,3.0,30.0,11.0,3.0,399.0,49.0,2.0,3.0,13.0,33.0,1.0,0.0,0.0,0.0,3.0,3.0,22.0,3.76,17.0,1.0,1.0,1.0,0.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,2.0,3.0,37.5,5.0,7.0,5.0,11.0,10.0,0.0,499.0,16.0,20.0,3.0,60.0,1.0,20.0,281.0,3.0,3.0,4.0,348.0,35.0,15.4,72.0,1,10,17.0,16,1.87,9.0,1.0,8.0,1.37,0.53,8.7,3.1,5.6,0.95,0.33,0.0,8.0,0.0,0.0,0.0,19.0,12.0,52.2
459.0,Oliver Scarles,eng ENG,"DF,FW",West Ham,18.0,2005.0,15.0,7.0,665.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,12.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches,3.0,0.0,0.0,0.41,0.0,0.0,,20.2,0.0,0.04,-0.1,-0.1,293.0,372.0,78.8,4388.0,1151.0,174.0,196.0,88.8,106.0,126.0,84.1,11.0,37.0,29.7,0.1,-0.1,2.0,10.0,5.0,1.0,333.0,36.0,1.0,1.0,15.0,32.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,0.81,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,17.0,3.0,1.0,14.0,63.6,8.0,12.0,11.0,32.0,26.0,0.0,466.0,32.0,9.0,2.0,28.6,5.0,71.4,219.0,2.0,12.0,3.0,272.0,44.0,19.4,70.0,2,8,22.0,6,1.13,6.0,9.0,-3.0,-0.41,0.02,8.3,9.9,-1.6,-0.22,0.14,0.0,5.0,0.0,0.0,0.0,34.0,6.0,50.0
477.0,Oliver Skipp,eng ENG,MF,Leicester City,23.0,2000.0,24.0,10.0,1129.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4,0.4,0.3,0.6,16.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,5.0,1.0,20.0,0.4,0.08,0.0,0.0,19.4,0.0,0.07,-0.4,-0.4,419.0,502.0,83.5,6399.0,1568.0,214.0,247.0,86.6,163.0,178.0,91.6,21.0,36.0,58.3,0.3,-0.3,9.0,32.0,4.0,0.0,497.0,4.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,15.0,1.2,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,6.0,12.0,3.0,9.0,60.0,6.0,16.0,11.0,32.0,11.0,2.0,612.0,29.0,9.0,7.0,58.3,5.0,41.7,347.0,3.0,12.0,7.0,419.0,47.0,33.0,74.0,3,14,28.0,11,0.79,12.0,26.0,-14.0,-1.12,0.18,11.2,25.4,-14.1,-1.13,-0.14,0.0,21.0,0.0,0.0,0.0,46.0,12.0,66.7
548.0,Ollie Watkins,eng ENG,FW,Aston Villa,28.0,1995.0,38.0,31.0,2598.0,28.9,16.0,8.0,24.0,14.0,2.0,2.0,2.0,0.0,15.3,13.8,3.3,17.1,55.0,31.0,165.0,0.55,0.28,0.83,0.48,0.76,0.53,0.12,0.65,0.48,0.59,Matches,82.0,36.0,43.9,2.84,1.25,0.17,0.39,12.1,0.0,0.17,0.7,0.2,307.0,424.0,72.4,3915.0,656.0,192.0,246.0,78.0,85.0,110.0,77.3,9.0,13.0,69.2,2.1,4.7,24.0,12.0,13.0,0.0,415.0,6.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,53.0,1.84,36.0,0.0,4.0,6.0,0.0,12.0,0.42,8.0,0.0,1.0,2.0,0.0,10.0,7.0,0.0,6.0,4.0,3.0,27.3,8.0,8.0,8.0,18.0,15.0,2.0,695.0,18.0,168.0,10.0,24.4,27.0,65.9,409.0,38.0,60.0,50.0,552.0,68.0,76.0,78.0,11,7,25.0,0,1.74,49.0,40.0,9.0,0.31,0.53,43.8,38.7,5.1,0.18,0.08,0.0,29.0,2.0,0.0,0.0,43.0,52.0,42.3
332.0,Omar Marmoush,eg EGY,"FW,MF",Manchester City,25.0,1999.0,16.0,14.0,1175.0,13.1,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,5.5,5.5,2.8,8.3,29.0,37.0,78.0,0.54,0.0,0.54,0.54,0.54,0.42,0.21,0.64,0.42,0.64,Matches,49.0,17.0,34.7,3.75,1.3,0.14,0.41,18.6,7.0,0.11,1.5,1.5,252.0,318.0,79.2,3443.0,849.0,164.0,193.0,85.0,69.0,88.0,78.4,9.0,16.0,56.3,2.1,-2.8,15.0,10.0,29.0,4.0,291.0,24.0,2.0,0.0,28.0,1.0,14.0,8.0,3.0,0.0,3.0,3.0,39.0,2.99,22.0,3.0,2.0,7.0,0.0,2.0,0.15,1.0,0.0,0.0,1.0,0.0,13.0,8.0,2.0,9.0,2.0,8.0,50.0,8.0,14.0,6.0,19.0,3.0,0.0,504.0,6.0,68.0,20.0,43.5,21.0,45.7,320.0,15.0,45.0,19.0,361.0,73.0,34.4,82.0,4,2,15.0,0,2.06,26.0,12.0,14.0,1.07,0.51,23.9,14.1,9.8,0.75,0.33,0.0,15.0,1.0,0.0,0.0,37.0,5.0,31.3
247.0,Omari Hutchinson,eng ENG,"MF,FW",Ipswich Town,20.0,2003.0,31.0,30.0,2583.0,28.7,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,2.9,2.9,3.5,6.4,97.0,75.0,159.0,0.1,0.07,0.17,0.1,0.17,0.1,0.12,0.22,0.1,0.22,Matches,45.0,18.0,40.0,1.57,0.63,0.07,0.17,19.6,4.0,0.06,0.1,0.1,690.0,885.0,78.0,10875.0,2022.0,353.0,399.0,88.5,283.0,339.0,83.5,38.0,73.0,52.1,2.5,-1.5,31.0,45.0,27.0,15.0,807.0,70.0,4.0,2.0,81.0,8.0,5.0,5.0,0.0,0.0,8.0,39.0,81.0,2.82,59.0,0.0,9.0,5.0,2.0,6.0,0.21,6.0,0.0,0.0,0.0,0.0,32.0,13.0,14.0,10.0,8.0,13.0,27.1,35.0,25.0,11.0,43.0,15.0,1.0,1259.0,17.0,92.0,51.0,37.2,68.0,49.6,779.0,37.0,80.0,58.0,893.0,83.0,75.5,85.0,18,1,24.0,1,0.55,25.0,61.0,-36.0,-1.25,-0.18,25.8,50.0,-24.2,-0.84,0.67,0.0,30.0,0.0,0.0,0.0,110.0,6.0,18.8
329.0,Orel Mangala,be BEL,MF,Everton,26.0,1998.0,19.0,14.0,1261.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.6,1.8,6.0,34.0,19.0,0.07,0.0,0.07,0.07,0.07,0.08,0.05,0.13,0.08,0.13,Matches,16.0,6.0,37.5,1.14,0.43,0.06,0.17,22.1,0.0,0.07,-0.1,-0.1,437.0,490.0,89.2,6998.0,1567.0,219.0,242.0,90.5,187.0,197.0,94.9,23.0,30.0,76.7,0.6,-0.6,8.0,50.0,8.0,1.0,485.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,24.0,1.72,17.0,1.0,2.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,16.0,8.0,3.0,11.0,2.0,5.0,62.5,3.0,5.0,21.0,37.0,24.0,1.0,621.0,22.0,13.0,14.0,58.3,9.0,37.5,298.0,3.0,12.0,12.0,406.0,66.0,36.9,84.0,10,5,18.0,0,1.21,13.0,10.0,3.0,0.21,0.42,14.2,16.8,-2.6,-0.19,-0.11,0.0,24.0,0.0,0.0,0.0,49.0,6.0,42.9
455.0,Pablo Sarabia,es ESP,"MF,FW",Wolves,32.0,1992.0,23.0,7.0,814.0,9.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.9,2.9,1.8,4.6,15.0,60.0,62.0,0.33,0.22,0.55,0.33,0.55,0.32,0.19,0.51,0.32,0.51,Matches,17.0,8.0,47.1,1.88,0.88,0.18,0.38,18.9,2.0,0.17,0.1,0.1,308.0,445.0,69.2,5160.0,1909.0,144.0,165.0,87.3,110.0,147.0,74.8,36.0,80.0,45.0,1.9,0.2,15.0,39.0,20.0,3.0,372.0,65.0,5.0,2.0,47.0,10.0,24.0,22.0,2.0,0.0,8.0,19.0,28.0,3.1,20.0,6.0,2.0,0.0,0.0,5.0,0.55,4.0,0.0,1.0,0.0,0.0,16.0,8.0,4.0,8.0,4.0,10.0,62.5,6.0,10.0,4.0,20.0,7.0,1.0,552.0,4.0,24.0,6.0,40.0,7.0,46.7,325.0,0.0,22.0,14.0,387.0,35.0,23.8,63.0,0,16,23.0,7,1.25,14.0,19.0,-5.0,-0.55,-0.21,11.9,15.7,-3.7,-0.41,-0.04,0.0,16.0,0.0,0.0,0.0,34.0,5.0,26.3
336.0,Pape Matar Sarr,sn SEN,MF,Tottenham,21.0,2002.0,36.0,22.0,1913.0,21.3,3.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,3.7,3.7,1.6,5.3,33.0,88.0,53.0,0.14,0.09,0.24,0.14,0.24,0.17,0.08,0.25,0.17,0.25,Matches,34.0,13.0,38.2,1.6,0.61,0.09,0.23,20.9,0.0,0.11,-0.7,-0.7,889.0,1029.0,86.4,13609.0,3128.0,462.0,509.0,90.8,347.0,386.0,89.9,45.0,62.0,72.6,0.8,0.4,15.0,85.0,12.0,2.0,999.0,26.0,1.0,3.0,14.0,12.0,0.0,0.0,0.0,0.0,4.0,20.0,45.0,2.12,35.0,2.0,2.0,0.0,2.0,7.0,0.33,5.0,0.0,1.0,0.0,0.0,49.0,36.0,19.0,23.0,7.0,12.0,48.0,13.0,16.0,30.0,79.0,25.0,1.0,1253.0,47.0,28.0,11.0,36.7,16.0,53.3,772.0,5.0,29.0,22.0,872.0,53.0,55.9,70.0,6,14,27.0,2,0.97,34.0,38.0,-4.0,-0.19,-0.37,31.0,36.7,-5.7,-0.27,-0.34,0.0,34.0,0.0,1.0,0.0,115.0,34.0,43.0
145.0,Patrick Dorgu,dk DEN,DF,Manchester Utd,19.0,2004.0,12.0,10.0,842.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.7,1.2,41.0,34.0,83.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.12,0.05,0.12,Matches,10.0,2.0,20.0,1.07,0.21,0.0,0.0,16.4,0.0,0.04,-0.4,-0.4,400.0,494.0,81.0,5631.0,1295.0,250.0,280.0,89.3,124.0,159.0,78.0,12.0,28.0,42.9,1.3,-0.7,12.0,23.0,11.0,2.0,419.0,74.0,0.0,1.0,39.0,65.0,1.0,0.0,0.0,0.0,1.0,8.0,24.0,2.57,21.0,0.0,0.0,2.0,1.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,31.0,24.0,15.0,14.0,2.0,16.0,69.6,7.0,11.0,4.0,35.0,23.0,2.0,602.0,16.0,32.0,3.0,23.1,6.0,46.2,354.0,7.0,12.0,10.0,399.0,70.0,24.6,77.0,6,2,34.0,0,0.75,7.0,11.0,-4.0,-0.43,-0.22,12.6,9.9,2.7,0.29,0.43,0.0,17.0,0.0,0.0,0.0,37.0,15.0,62.5
117.0,Patson Daka,zm ZAM,"FW,MF",Leicester City,25.0,1998.0,23.0,6.0,736.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.3,11.0,8.0,36.0,0.12,0.0,0.12,0.12,0.12,0.15,0.01,0.16,0.15,0.16,Matches,15.0,4.0,26.7,1.83,0.49,0.07,0.25,14.8,0.0,0.08,-0.3,-0.3,106.0,147.0,72.1,1475.0,257.0,64.0,80.0,80.0,33.0,45.0,73.3,3.0,3.0,100.0,0.1,-0.1,1.0,6.0,1.0,0.0,138.0,9.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,1.23,7.0,0.0,2.0,0.0,0.0,1.0,0.12,0.0,0.0,1.0,0.0,0.0,19.0,10.0,6.0,9.0,4.0,7.0,38.9,11.0,6.0,1.0,20.0,12.0,0.0,252.0,11.0,29.0,2.0,13.3,10.0,66.7,141.0,6.0,20.0,12.0,167.0,32.0,21.5,72.0,1,17,18.0,4,0.61,7.0,16.0,-9.0,-1.1,0.17,6.5,17.0,-10.5,-1.29,-0.33,0.0,15.0,0.0,0.0,0.0,18.0,10.0,26.3
517.0,Pau Torres,es ESP,DF,Aston Villa,27.0,1997.0,24.0,23.0,2020.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,40.0,97.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,8.0,2.0,25.0,0.36,0.09,0.0,0.0,11.7,0.0,0.06,-0.5,-0.5,1217.0,1369.0,88.9,21319.0,7907.0,521.0,547.0,95.2,602.0,644.0,93.5,79.0,148.0,53.4,0.4,-0.1,3.0,110.0,8.0,0.0,1248.0,117.0,4.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,14.0,0.62,11.0,0.0,0.0,0.0,0.0,2.0,0.09,1.0,0.0,0.0,0.0,0.0,21.0,15.0,11.0,8.0,2.0,10.0,58.8,7.0,5.0,10.0,31.0,75.0,2.0,1518.0,237.0,17.0,15.0,88.2,2.0,11.8,965.0,0.0,6.0,5.0,1090.0,84.0,59.1,87.0,22,1,21.0,4,1.58,30.0,33.0,-3.0,-0.13,-0.78,30.7,29.5,1.3,0.06,-0.24,0.0,8.0,0.0,0.0,0.0,62.0,18.0,38.3
400.0,Paul Onuachu,ng NGA,FW,Southampton,30.0,1994.0,25.0,11.0,1050.0,11.7,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.6,3.6,0.5,4.1,7.0,13.0,40.0,0.34,0.09,0.43,0.34,0.43,0.31,0.04,0.35,0.31,0.35,Matches,34.0,15.0,44.1,2.91,1.29,0.12,0.27,10.4,0.0,0.11,0.4,0.4,160.0,263.0,60.8,2292.0,365.0,84.0,134.0,62.7,45.0,70.0,64.3,12.0,19.0,63.2,0.3,0.5,8.0,13.0,2.0,0.0,261.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,0.77,8.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,5.0,1.0,3.0,42.9,4.0,5.0,1.0,8.0,16.0,1.0,440.0,17.0,67.0,8.0,30.8,14.0,53.8,214.0,2.0,50.0,36.0,358.0,42.0,30.7,72.0,4,14,19.0,3,0.36,11.0,26.0,-15.0,-1.29,0.42,10.5,23.5,-13.0,-1.12,0.37,0.0,28.0,0.0,0.0,0.0,19.0,93.0,61.2
382.0,Pedro Neto,pt POR,FW,Chelsea,24.0,2000.0,35.0,24.0,2269.0,25.2,4.0,6.0,10.0,4.0,0.0,0.0,8.0,0.0,3.5,3.5,6.7,10.2,126.0,60.0,253.0,0.16,0.24,0.4,0.16,0.4,0.14,0.27,0.4,0.14,0.4,Matches,59.0,17.0,28.8,2.34,0.67,0.07,0.24,18.2,0.0,0.06,0.5,0.5,702.0,895.0,78.4,11347.0,2418.0,347.0,373.0,93.0,267.0,326.0,81.9,60.0,127.0,47.2,4.8,-0.7,46.0,30.0,37.0,23.0,807.0,86.0,0.0,5.0,149.0,13.0,56.0,16.0,15.0,5.0,2.0,26.0,90.0,3.57,64.0,9.0,6.0,4.0,0.0,9.0,0.36,5.0,1.0,2.0,0.0,0.0,23.0,9.0,9.0,9.0,5.0,9.0,42.9,12.0,12.0,9.0,32.0,6.0,0.0,1153.0,13.0,116.0,34.0,32.7,46.0,44.2,746.0,45.0,45.0,30.0,838.0,65.0,66.3,82.0,15,11,27.0,1,1.71,40.0,25.0,15.0,0.59,0.13,39.2,28.2,10.9,0.43,-0.32,0.0,21.0,0.0,0.0,0.0,81.0,11.0,26.8
423.0,Pedro Porro,es ESP,DF,Tottenham,24.0,1999.0,33.0,28.0,2610.0,29.0,2.0,6.0,8.0,2.0,0.0,0.0,5.0,0.0,1.6,1.6,5.0,6.6,65.0,154.0,109.0,0.07,0.21,0.28,0.07,0.28,0.05,0.17,0.23,0.05,0.23,Matches,39.0,8.0,20.5,1.34,0.28,0.05,0.25,23.0,4.0,0.04,0.4,0.4,1385.0,1892.0,73.2,24256.0,9602.0,674.0,769.0,87.6,541.0,680.0,79.6,142.0,327.0,43.4,4.6,1.0,57.0,124.0,57.0,27.0,1530.0,355.0,4.0,16.0,196.0,249.0,53.0,4.0,44.0,0.0,7.0,75.0,108.0,3.72,72.0,23.0,3.0,4.0,1.0,8.0,0.28,4.0,3.0,1.0,0.0,0.0,66.0,49.0,34.0,22.0,10.0,44.0,57.1,33.0,27.0,36.0,102.0,84.0,2.0,2237.0,128.0,32.0,14.0,35.0,24.0,60.0,1187.0,5.0,25.0,18.0,1291.0,79.0,76.3,89.0,24,5,26.0,5,1.12,54.0,47.0,7.0,0.24,1.13,48.6,50.2,-1.6,-0.05,0.27,0.0,25.0,0.0,0.0,0.0,152.0,12.0,34.3
170.0,Pervis Estupiñán,ec ECU,DF,Brighton,26.0,1998.0,30.0,26.0,2402.0,26.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,2.1,3.3,59.0,132.0,112.0,0.04,0.04,0.07,0.04,0.07,0.04,0.08,0.12,0.04,0.12,Matches,28.0,9.0,32.1,1.05,0.34,0.04,0.11,24.5,3.0,0.04,-0.2,-0.2,1338.0,1610.0,83.1,20347.0,6261.0,782.0,839.0,93.2,451.0,540.0,83.5,74.0,158.0,46.8,2.5,-1.1,26.0,105.0,34.0,18.0,1370.0,237.0,0.0,5.0,119.0,180.0,37.0,23.0,9.0,3.0,3.0,28.0,58.0,2.17,39.0,13.0,0.0,4.0,0.0,4.0,0.15,3.0,0.0,0.0,1.0,0.0,65.0,43.0,33.0,25.0,7.0,34.0,66.7,17.0,15.0,37.0,102.0,65.0,2.0,1915.0,89.0,35.0,19.0,55.9,13.0,38.2,1023.0,9.0,34.0,27.0,1144.0,80.0,70.2,88.0,22,4,27.0,1,1.57,47.0,44.0,3.0,0.11,-0.24,42.6,39.6,3.0,0.11,0.01,0.0,36.0,0.0,0.0,0.0,147.0,46.0,63.9
185.0,Phil Foden,eng ENG,"MF,FW",Manchester City,24.0,2000.0,28.0,20.0,1777.0,19.7,7.0,2.0,9.0,7.0,0.0,0.0,2.0,0.0,5.2,5.2,4.8,9.9,50.0,103.0,128.0,0.35,0.1,0.46,0.35,0.46,0.26,0.24,0.5,0.26,0.5,Matches,54.0,16.0,29.6,2.73,0.81,0.13,0.44,18.6,2.0,0.1,1.8,1.8,791.0,941.0,84.1,12385.0,2615.0,469.0,516.0,90.9,242.0,271.0,89.3,67.0,112.0,59.8,5.3,-2.8,43.0,41.0,39.0,6.0,854.0,83.0,7.0,2.0,80.0,5.0,46.0,30.0,8.0,1.0,4.0,26.0,88.0,4.46,58.0,18.0,3.0,3.0,0.0,9.0,0.46,5.0,1.0,0.0,0.0,0.0,13.0,5.0,5.0,4.0,4.0,7.0,38.9,11.0,12.0,9.0,22.0,7.0,1.0,1139.0,13.0,83.0,14.0,32.6,23.0,53.5,722.0,17.0,36.0,31.0,894.0,63.0,52.0,81.0,10,8,20.0,5,1.54,30.0,24.0,6.0,0.3,-0.9,31.2,28.8,2.4,0.12,-0.86,0.0,5.0,0.0,0.0,0.0,61.0,3.0,25.0
151.0,Radu Drăgușin,ro ROU,DF,Tottenham,22.0,2002.0,16.0,14.0,1252.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,7.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,5.0,1.0,20.0,0.36,0.07,0.0,0.0,12.7,0.0,0.02,-0.1,-0.1,716.0,840.0,85.2,13638.0,5250.0,223.0,245.0,91.0,437.0,470.0,93.0,47.0,107.0,43.9,0.2,-0.4,4.0,52.0,2.0,1.0,793.0,47.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.58,8.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,10.0,6.0,8.0,2.0,0.0,6.0,50.0,6.0,6.0,15.0,25.0,49.0,4.0,961.0,148.0,12.0,0.0,0.0,0.0,0.0,623.0,0.0,8.0,2.0,669.0,78.0,36.6,83.0,11,2,43.0,7,0.88,25.0,29.0,-4.0,-0.29,-0.41,21.8,29.7,-7.9,-0.57,-0.71,0.0,6.0,0.0,0.0,0.0,48.0,33.0,60.0
491.0,Raheem Sterling,eng ENG,"FW,MF",Arsenal,29.0,1994.0,17.0,7.0,499.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,0.5,1.9,27.0,18.0,79.0,0.0,0.36,0.36,0.0,0.36,0.26,0.09,0.34,0.26,0.34,Matches,11.0,0.0,0.0,1.98,0.0,0.0,,15.1,2.0,0.13,-1.4,-1.4,158.0,201.0,78.6,2022.0,403.0,103.0,117.0,88.0,43.0,57.0,75.4,3.0,4.0,75.0,0.5,1.5,8.0,4.0,9.0,2.0,197.0,2.0,0.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,19.0,3.43,14.0,0.0,3.0,0.0,0.0,3.0,0.54,3.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,3.0,5.0,5.0,50.0,5.0,3.0,1.0,10.0,4.0,0.0,274.0,2.0,38.0,10.0,33.3,10.0,33.3,201.0,15.0,13.0,14.0,211.0,29.0,14.6,56.0,0,10,11.0,12,2.0,12.0,4.0,8.0,1.44,0.61,9.1,4.1,5.0,0.9,0.27,0.0,12.0,0.0,0.0,0.0,16.0,1.0,25.0
