Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
224,Dominik Kohr,de GER,"DF,MF",Mainz 05,31-113,1994.0,25.5,1693,220,814,744,143,22,1693,9,5,55.6,4,44.4,835,3853,1745,26,20,4,20,7,998,31,Matches,29,1.14,25,1,1,2,0,0,2,0.08,1,0,0,1,0,0
259,Donyell Malen,nl NED,"FW,MF",Dortmund,26-135,1999.0,6.8,278,3,23,84,175,46,278,32,11,34.4,19,59.4,187,911,439,23,9,17,16,9,214,75,Matches,12,1.76,9,0,2,1,0,0,3,0.44,3,0,0,0,0,0
425,Edmond Tapsoba,bf BFA,DF,Leverkusen,26-111,1999.0,27.9,2214,145,692,1279,255,23,2214,19,11,57.9,8,42.1,1326,7109,4141,52,39,1,16,5,1564,17,Matches,34,1.22,29,1,1,2,1,0,6,0.22,6,0,0,0,0,0
49,El Bilal Touré,ml MLI,"FW,MF",Stuttgart,23-233,2001.0,4.0,137,1,6,49,85,23,137,6,3,50.0,3,50.0,72,379,168,6,5,4,10,2,110,25,Matches,11,2.78,8,0,1,2,0,0,1,0.25,1,0,0,0,0,0
75,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,20-008,2005.0,12.6,1058,149,470,547,46,12,1058,3,2,66.7,1,33.3,516,2198,1052,4,3,1,11,1,674,2,Matches,14,1.11,12,0,1,0,0,1,1,0.08,1,0,0,0,0,0
369,Elias Saad,tn TUN,"FW,MF",St. Pauli,25-148,1999.0,10.0,427,3,42,169,224,44,427,54,16,29.6,26,48.1,301,1897,843,29,23,14,57,36,319,76,Matches,35,3.5,20,1,4,4,5,1,4,0.4,1,0,2,1,0,0
114,Elif Elmas,mk MKD,MF,RB Leipzig,25-242,1999.0,0.5,28,1,10,13,5,2,28,1,1,100.0,0,0.0,13,33,11,0,0,0,0,2,17,2,Matches,1,2.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
405,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,30-014,1995.0,24.8,1544,86,446,901,202,21,1544,15,11,73.3,3,20.0,823,3604,1673,17,17,3,25,7,1047,27,Matches,49,1.98,42,0,0,2,1,4,5,0.2,3,0,0,1,0,1
355,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,27-204,1997.0,19.8,887,36,150,398,348,31,887,32,10,31.3,18,56.3,463,2042,978,31,26,8,31,25,539,82,Matches,56,2.82,35,11,0,7,3,0,5,0.25,5,0,0,0,0,0
465,Elye Wahi,fr FRA,"FW,MF",Eint Frankfurt,22-142,2003.0,2.2,66,1,5,21,41,14,66,8,6,75.0,1,12.5,43,265,133,6,3,4,7,5,52,19,Matches,4,1.83,2,0,1,1,0,0,0,0.0,0,0,0,0,0,0
64,Emi Buendía,ar ARG,MF,Leverkusen,28-150,1996.0,2.9,198,0,21,107,71,12,198,11,6,54.5,2,18.2,108,326,113,2,3,1,10,8,153,24,Matches,12,4.17,6,0,1,3,2,0,1,0.35,0,0,0,1,0,0
71,Emre Can,de GER,"DF,MF",Dortmund,31-132,1994.0,23.4,2156,150,787,1207,174,12,2154,26,15,57.7,9,34.6,1405,6693,3628,20,32,2,18,10,1582,12,Matches,32,1.37,28,0,0,2,1,1,2,0.09,2,0,0,0,0,0
276,Enzo Millot,fr FRA,"MF,FW",Stuttgart,22-311,2002.0,20.5,1397,9,180,760,470,75,1396,67,31,46.3,35,52.2,848,4659,1826,44,34,12,46,36,1067,123,Matches,66,3.22,49,2,5,7,3,0,10,0.49,8,0,1,1,0,0
101,Eren Dinkçi,de GER,"MF,FW",Freiburg,23-162,2001.0,13.3,552,6,71,259,233,36,552,39,16,41.0,23,59.0,269,1733,941,33,26,9,31,12,347,71,Matches,43,3.23,36,0,3,1,2,1,5,0.38,5,0,0,0,0,0
485,Erencan Yardimci,tr TUR,"FW,MF",Hoffenheim,23-109,2002.0,3.5,99,4,9,51,39,12,99,0,0,,0,,41,147,87,4,4,1,13,3,67,12,Matches,5,1.44,2,0,0,3,0,0,2,0.58,0,0,0,2,0,0
265,Erhan Mašović,rs SRB,DF,Bochum,26-183,1998.0,10.1,539,75,276,244,21,11,539,1,0,0.0,1,100.0,290,1123,513,1,1,0,5,3,323,4,Matches,7,0.69,7,0,0,0,0,0,1,0.1,1,0,0,0,0,0
99,Eric Dier,eng ENG,DF,Bayern Munich,31-129,1994.0,16.3,1591,127,535,994,67,19,1591,3,2,66.7,1,33.3,944,4081,2174,12,10,0,7,2,1157,1,Matches,13,0.8,11,0,0,2,0,0,2,0.12,1,0,0,1,0,0
410,Eric Smith,se SWE,"DF,MF",St. Pauli,28-136,1997.0,31.4,1956,161,674,985,315,8,1956,5,3,60.0,2,40.0,838,3771,1730,16,19,0,11,7,1130,11,Matches,66,2.1,33,27,0,4,1,1,2,0.06,2,0,0,0,0,0
6,Erik Ahlstrand,se SWE,"FW,MF",St. Pauli,23-222,2001.0,0.5,22,0,2,10,10,2,22,0,0,,0,,12,68,26,1,2,0,3,0,14,3,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
97,Ermedin Demirović,ba BIH,FW,Stuttgart,27-060,1998.0,20.6,582,10,45,239,301,126,580,25,5,20.0,19,76.0,305,1388,586,20,16,9,39,27,437,115,Matches,47,2.28,35,0,2,7,3,0,7,0.34,4,0,0,2,1,0
327,Exequiel Palacios,ar ARG,MF,Leverkusen,26-231,1998.0,12.8,1144,19,140,659,348,12,1144,12,8,66.7,4,33.3,660,2279,969,15,17,1,17,20,901,40,Matches,47,3.67,41,0,2,1,0,3,9,0.7,8,0,0,1,0,0
357,Fabian Rieder,ch SUI,"MF,FW",Stuttgart,23-097,2002.0,9.6,492,6,60,215,228,17,492,19,9,47.4,10,52.6,253,1466,631,20,15,3,21,13,315,61,Matches,35,3.63,22,4,2,4,3,0,5,0.52,2,1,1,0,1,0
80,Fabio Chiarodia,it ITA,DF,Gladbach,19-353,2005.0,4.2,298,71,170,119,9,5,298,0,0,,0,,130,562,249,1,0,0,1,0,151,1,Matches,2,0.47,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
371,Faik Sakar,de GER,MF,RB Leipzig,17-130,2008.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
76,Fares Chaïbi,dz ALG,"MF,FW",Eint Frankfurt,22-177,2002.0,11.3,588,30,108,240,246,34,588,12,7,58.3,3,25.0,288,1412,668,20,13,4,19,7,361,73,Matches,50,4.43,32,10,1,5,1,1,7,0.62,6,1,0,0,0,0
5,Felix Agu,de GER,DF,Werder Bremen,25-239,1999.0,19.5,1045,48,315,465,270,37,1045,35,9,25.7,19,54.3,545,2589,1278,33,12,8,33,12,605,105,Matches,35,1.8,30,1,2,0,2,0,1,0.05,1,0,0,0,0,0
306,Felix Nmecha,de GER,MF,Dortmund,24-226,2000.0,16.8,1083,54,217,651,228,19,1083,26,17,65.4,4,15.4,632,3273,1437,21,21,4,19,14,782,27,Matches,32,1.91,25,0,3,2,2,0,6,0.36,3,0,1,1,1,0
331,Felix Passlack,de GER,"DF,MF",Bochum,26-360,1998.0,25.9,1290,78,341,530,428,48,1290,31,12,38.7,17,54.8,588,2916,1278,43,32,12,24,12,658,118,Matches,48,1.85,38,5,0,3,2,0,7,0.27,6,1,0,0,0,0
417,Finley Stevens,wls WAL,DF,St. Pauli,22-044,2003.0,0.0,2,0,0,1,1,0,2,0,0,,0,,1,3,2,0,0,0,0,0,1,0,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
89,Finn Dahmen,de GER,GK,Augsburg,27-058,1998.0,19.0,811,553,790,21,0,0,811,0,0,,0,,479,2439,1355,0,0,0,0,0,426,0,Matches,2,0.11,2,0,0,0,0,0,1,0.05,1,0,0,0,0,0
194,Finn Jeltsch,de GER,DF,Stuttgart,18-311,2006.0,8.7,727,46,234,461,34,2,727,3,2,66.7,1,33.3,476,3112,1472,8,11,1,10,1,525,5,Matches,2,0.23,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
314,Finn Ole Becker,de GER,MF,Hoffenheim,24-350,2000.0,7.4,461,21,118,274,75,2,461,14,6,42.9,6,42.9,256,1010,469,3,7,0,9,8,300,7,Matches,20,2.69,17,0,2,0,1,0,3,0.4,3,0,0,0,0,0
343,Finn Porath,de GER,"DF,MF",Holstein Kiel,28-090,1997.0,21.9,999,73,325,403,280,33,999,36,16,44.4,13,36.1,418,2364,1215,42,33,11,15,15,507,69,Matches,61,2.79,42,6,4,6,3,0,11,0.5,6,0,0,5,0,0
289,Florent Muslija,xk KVX,"FW,MF",Freiburg,26-322,1998.0,1.9,121,3,17,42,62,3,121,7,4,57.1,2,28.6,83,435,191,5,7,2,7,1,86,14,Matches,7,3.77,6,1,0,0,0,0,1,0.54,1,0,0,0,0,0
149,Florian Grillitsch,at AUT,MF,Hoffenheim,29-290,1995.0,6.7,488,29,140,263,92,3,488,12,5,41.7,6,50.0,270,1348,585,4,8,0,5,10,330,4,Matches,17,2.55,17,0,0,0,0,0,0,0.0,0,0,0,0,0,0
275,Florian Micheler,at AUT,MF,Hoffenheim,20-007,2005.0,0.4,12,0,2,6,4,0,12,1,1,100.0,0,0.0,11,48,28,1,1,0,0,0,10,1,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
284,Florian Müller,de GER,GK,Freiburg,27-192,1997.0,8.4,337,258,332,5,0,0,337,0,0,,0,,190,1027,552,0,0,0,0,0,164,0,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
301,Florian Neuhaus,de GER,MF,Gladbach,28-069,1997.0,4.2,292,11,68,176,52,9,292,9,5,55.6,4,44.4,159,871,530,10,10,1,9,1,193,8,Matches,17,4.02,14,0,2,1,0,0,1,0.24,1,0,0,0,0,0
478,Florian Wirtz,de GER,"MF,FW",Leverkusen,22-021,2003.0,26.1,2096,10,129,814,1177,137,2092,167,82,49.1,79,47.3,1217,7053,3641,131,72,53,58,47,1638,309,Matches,148,5.66,107,7,23,6,4,1,26,0.99,18,0,4,3,1,0
177,Franck Honorat,fr FRA,FW,Gladbach,28-286,1996.0,16.0,762,30,127,260,389,60,762,32,12,37.5,19,59.4,373,2613,1549,63,35,26,22,12,456,124,Matches,83,5.19,46,26,3,7,0,1,8,0.5,4,4,0,0,0,0
119,Frank Feller,de GER,GK,Heidenheim,21-137,2004.0,1.3,70,53,70,0,0,0,70,0,0,,0,,34,104,37,0,0,0,0,0,37,0,Matches,1,0.74,0,1,0,0,0,0,1,0.74,0,1,0,0,0,0
318,Frank Onyeka,ng NGA,MF,Augsburg,27-143,1998.0,28.7,1339,60,244,766,354,37,1339,54,18,33.3,26,48.1,754,4272,1921,46,40,8,49,34,815,71,Matches,50,1.74,41,2,1,1,5,0,4,0.14,1,1,1,1,0,0
232,Frans Krätzig,de GER,"DF,MF",Heidenheim,22-130,2003.0,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,Matches,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0
233,Frans Krätzig,de GER,DF,Stuttgart,22-130,2003.0,0.6,48,4,12,22,14,0,48,0,0,,0,,30,85,39,0,0,0,1,0,33,2,Matches,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0
368,Frederik Rønnow,dk DEN,GK,Union Berlin,32-293,1992.0,28.0,980,758,965,16,1,1,980,1,1,100.0,0,0.0,564,3151,1976,0,0,0,1,0,425,0,Matches,6,0.21,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0
195,Fredrik Jensen,fi FIN,MF,Augsburg,27-257,1997.0,8.5,318,17,44,122,156,24,318,13,7,53.8,6,46.2,190,901,390,16,8,3,16,10,224,58,Matches,19,2.25,15,0,2,0,2,0,0,0.0,0,0,0,0,0,0
459,Gabriel Vidovic,hr CRO,MF,Bayern Munich,21-174,2003.0,0.3,14,0,2,5,7,3,14,1,0,0.0,1,100.0,11,50,2,0,0,0,1,0,9,3,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
460,Gabriel Vidovic,hr CRO,MF,Mainz 05,21-174,2003.0,0.0,8,0,0,4,4,1,8,0,0,,0,,3,13,5,0,0,0,1,0,5,2,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
176,Gerrit Holtmann,ph PHI,"DF,FW",Bochum,30-060,1995.0,12.6,571,23,111,188,281,28,571,20,6,30.0,13,65.0,336,2370,1163,50,29,9,33,10,353,97,Matches,43,3.4,34,1,2,4,0,2,3,0.24,1,1,0,0,0,1
320,Gift Orban,ng NGA,FW,Hoffenheim,22-311,2002.0,7.6,208,1,20,92,96,22,208,11,4,36.4,7,63.6,108,436,163,8,6,3,14,5,123,35,Matches,12,1.57,9,0,2,0,1,0,2,0.26,1,0,1,0,0,0
356,Gio Reyna,us USA,MF,Dortmund,22-192,2002.0,3.9,262,7,24,122,117,6,262,7,4,57.1,3,42.9,150,651,289,5,5,0,9,7,181,19,Matches,6,1.54,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0
264,Giorgos Masouras,gr GRE,"FW,MF",Bochum,31-143,1994.0,11.7,403,7,54,156,202,53,403,14,5,35.7,9,64.3,220,1064,507,26,7,13,28,6,260,82,Matches,29,2.47,21,0,2,5,1,0,5,0.43,2,0,0,3,0,0
484,Granit Xhaka,ch SUI,MF,Leverkusen,32-239,1992.0,32.1,3052,85,475,1885,707,15,3052,16,7,43.8,8,50.0,1611,5928,3002,42,52,0,18,14,2368,72,Matches,120,3.74,113,4,0,1,2,0,18,0.56,17,1,0,0,0,0
351,Grant Ranos,am ARM,FW,Gladbach,21-308,2003.0,0.2,17,0,1,9,7,0,17,0,0,,0,,10,35,18,1,1,0,0,1,11,2,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
221,Gregor Kobel,ch SUI,GK,Dortmund,27-169,1997.0,32.0,1312,992,1300,12,0,0,1312,2,2,100.0,0,0.0,831,4028,2240,0,0,0,0,1,776,0,Matches,4,0.12,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
347,Grischa Prömel,de GER,MF,Hoffenheim,30-135,1995.0,1.9,106,4,19,71,18,0,106,1,0,0.0,1,100.0,70,300,137,2,1,0,2,2,82,3,Matches,2,1.03,1,1,0,0,0,0,1,0.52,1,0,0,0,0,0
36,Hannes Behrens,de GER,DF,Hoffenheim,,,0.3,27,0,2,11,14,2,27,1,1,100.0,0,0.0,13,59,25,0,1,0,2,0,13,7,Matches,2,6.21,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
423,Haris Tabakovic,ba BIH,FW,Hoffenheim,30-338,1994.0,9.1,334,20,40,148,147,50,334,12,4,33.3,8,66.7,165,517,164,4,8,3,25,10,240,45,Matches,16,1.76,12,0,0,4,0,0,3,0.33,2,0,0,1,0,0
207,Harry Kane,eng ENG,FW,Bayern Munich,31-300,1993.0,26.5,917,20,77,333,511,162,908,53,23,43.4,29,54.7,513,2260,954,29,19,21,41,22,716,143,Matches,89,3.36,59,1,9,15,5,0,21,0.79,12,0,2,4,3,0
466,Hauke Wahl,de GER,DF,St. Pauli,31-039,1994.0,33.0,2096,246,991,1019,99,28,2096,10,8,80.0,2,20.0,1040,6302,3938,30,14,1,10,9,1305,10,Matches,26,0.79,22,0,0,2,1,1,0,0.0,0,0,0,0,0,0
228,Henri Koudossou,de GER,DF,Augsburg,25-263,1999.0,8.3,469,32,134,189,148,12,469,17,8,47.1,8,47.1,220,1208,577,19,12,4,14,2,240,48,Matches,18,2.17,15,0,1,1,0,1,2,0.24,2,0,0,0,0,0
188,Hiroki Ito,jp JPN,DF,Bayern Munich,26-012,1999.0,2.8,245,11,65,129,52,5,245,3,1,33.3,2,66.7,126,556,240,3,6,1,3,1,175,6,Matches,5,1.81,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0
182,Hong Hyunseok,kr KOR,MF,Mainz 05,25-342,1999.0,5.9,292,6,35,149,114,16,292,10,4,40.0,4,40.0,142,727,419,10,9,2,11,12,186,31,Matches,22,3.73,19,0,1,2,0,0,3,0.51,2,0,0,1,0,0
113,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,22-338,2002.0,28.5,1054,27,68,430,583,196,1051,119,52,43.7,61,51.3,633,4443,2307,93,57,52,99,34,777,215,Matches,101,3.55,63,0,14,20,4,0,12,0.42,9,0,2,0,1,0
242,Hugo Larsson,se SWE,MF,Eint Frankfurt,20-331,2004.0,26.6,1478,79,425,797,265,26,1478,19,12,63.2,7,36.8,803,3137,1382,16,20,4,23,11,1006,33,Matches,57,2.14,48,0,2,5,1,1,5,0.19,2,0,1,2,0,0
403,Ibrahima Sissoko,ml MLI,MF,Bochum,27-209,1997.0,29.0,1429,80,366,785,302,51,1429,61,32,52.5,26,42.6,691,3564,1553,35,24,3,40,32,792,69,Matches,65,2.24,53,0,3,1,4,4,3,0.1,2,0,0,0,1,0
313,Ifechukwu Ogbus,ch SUI,DF,Freiburg,19-158,2005.0,0.2,15,1,7,4,4,0,15,0,0,,0,,4,8,2,0,0,0,1,0,3,0,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
266,Igor Matanovic,hr CRO,FW,Eint Frankfurt,22-054,2003.0,3.5,133,8,17,73,44,17,133,5,3,60.0,2,40.0,78,363,118,2,3,2,21,9,103,19,Matches,8,2.31,3,1,1,3,0,0,1,0.29,0,0,0,1,0,0
33,Ihlas Bebou,tg TOG,MF,Hoffenheim,31-031,1994.0,0.1,5,0,0,2,3,1,5,0,0,,0,,4,6,1,0,0,0,1,0,5,0,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
203,Issa Kaboré,bf BFA,"DF,FW",Werder Bremen,24-012,2001.0,3.4,253,12,57,95,109,16,253,21,7,33.3,13,61.9,128,898,440,15,12,5,9,2,137,35,Matches,15,4.38,9,0,1,4,1,0,4,1.17,1,0,0,2,1,0
297,Ivan Nekić,hr CRO,DF,Holstein Kiel,24-151,2000.0,0.8,50,3,29,21,0,0,50,1,0,0.0,1,100.0,19,44,10,0,0,0,1,1,35,0,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
322,Ivan Ordets,ua UKR,DF,Bochum,32-320,1992.0,20.7,1156,170,632,463,63,48,1156,1,1,100.0,0,0.0,510,2061,689,2,2,0,6,0,578,4,Matches,18,0.87,15,0,0,1,2,0,1,0.05,1,0,0,0,0,0
348,Ivan Prtajin,hr CRO,FW,Union Berlin,29-010,1996.0,1.8,78,3,6,29,43,12,78,1,1,100.0,0,0.0,38,98,23,1,0,1,6,3,55,17,Matches,1,0.56,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
186,Jackson Irvine,au AUS,MF,St. Pauli,32-078,1993.0,29.0,1286,77,330,689,283,75,1286,23,9,39.1,13,56.5,464,1781,897,19,18,5,42,13,710,58,Matches,56,1.93,48,0,0,4,1,3,5,0.17,3,0,0,1,0,1
62,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,26-247,1998.0,4.4,226,3,17,82,133,30,226,21,7,33.3,13,61.9,147,896,471,16,13,8,9,9,167,41,Matches,19,4.29,12,1,2,4,0,0,4,0.9,2,0,1,1,0,0
63,Jacob Bruun Larsen,dk DEN,"MF,FW",Stuttgart,26-247,1998.0,4.6,215,3,22,78,116,27,215,22,10,45.5,10,45.5,127,881,425,19,5,10,11,3,148,40,Matches,19,4.29,12,1,2,4,0,0,4,0.9,2,0,1,1,0,0
271,Jakov Medić,hr CRO,DF,Bochum,26-259,1998.0,17.8,975,167,552,383,42,22,975,3,2,66.7,1,33.3,498,2209,947,2,0,0,7,3,544,3,Matches,10,0.56,9,0,0,1,0,0,1,0.06,1,0,0,0,0,0
205,Jakub Kamiński,pl POL,"DF,MF",Wolfsburg,22-353,2002.0,12.6,603,31,114,237,264,36,603,22,8,36.4,13,59.1,301,1914,1112,41,25,16,20,11,311,69,Matches,43,3.42,28,9,3,2,1,0,5,0.4,2,1,0,1,1,0
288,Jamal Musiala,de GER,MF,Bayern Munich,22-087,2003.0,20.0,1278,7,94,565,636,163,1278,141,72,51.1,59,41.8,792,4412,2300,71,48,36,67,33,1031,156,Matches,111,5.56,70,1,22,7,9,2,9,0.45,4,0,2,1,1,1
376,James Sands,us USA,"MF,DF",St. Pauli,24-322,2000.0,5.0,259,12,63,148,49,6,259,1,1,100.0,0,0.0,119,413,146,0,0,0,3,3,152,6,Matches,7,1.39,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
139,Jamie Gittens,eng ENG,"FW,MF",Dortmund,20-289,2004.0,19.7,873,8,85,293,520,110,873,171,77,45.0,72,42.1,627,5171,2826,113,56,63,49,35,653,180,Matches,73,3.7,34,0,29,7,3,0,10,0.51,4,0,6,0,0,0
245,Jamie Leweling,de GER,"MF,FW",Stuttgart,24-087,2001.0,18.5,801,18,97,306,418,67,801,82,41,50.0,33,40.2,540,4272,1883,55,40,17,42,38,598,164,Matches,52,2.82,37,0,8,3,4,0,9,0.49,3,0,1,3,2,0
388,Jan Schöppner,de GER,MF,Heidenheim,25-346,1999.0,29.8,1440,103,407,719,325,64,1440,32,14,43.8,18,56.3,704,3817,1993,35,26,5,40,24,801,48,Matches,56,1.88,44,1,3,6,1,1,4,0.13,3,0,0,1,0,0
48,Jan-Niklas Beste,de GER,"FW,MF",Freiburg,26-140,1999.0,2.4,136,2,23,50,65,11,136,8,2,25.0,6,75.0,73,396,196,5,6,4,6,3,75,20,Matches,5,2.11,2,2,0,1,0,0,1,0.42,1,0,0,0,0,0
159,Janik Haberer,de GER,"MF,DF",Union Berlin,31-052,1994.0,18.8,911,41,244,505,172,17,911,6,2,33.3,3,50.0,444,1572,606,13,4,0,13,11,507,22,Matches,34,1.8,27,1,0,3,3,0,1,0.05,1,0,0,0,0,0
17,Jann-Fiete Arp,de GER,"FW,MF",Holstein Kiel,25-138,2000.0,7.9,303,9,43,115,151,28,301,32,14,43.8,16,50.0,158,929,344,14,10,3,34,16,179,66,Matches,33,4.17,18,4,2,3,5,1,3,0.38,1,1,0,1,0,0
257,Jarzinho Malanga,de GER,DF,Stuttgart,18-318,2006.0,0.0,3,0,0,0,3,0,3,0,0,,0,,1,0,0,0,0,0,1,0,3,2,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
268,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,20-017,2005.0,10.2,475,8,79,208,199,33,475,30,17,56.7,12,40.0,267,1692,796,24,14,10,19,17,293,93,Matches,41,4.01,33,3,1,1,2,1,6,0.59,3,0,1,0,2,0
40,Jeanuël Belocian,fr FRA,"DF,MF",Leverkusen,20-096,2005.0,0.8,44,2,9,20,15,1,44,1,1,100.0,0,0.0,16,89,39,0,2,0,2,0,32,1,Matches,1,1.34,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
145,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,33-318,1991.0,32.7,2061,260,925,1000,152,42,2060,12,7,58.3,5,41.7,1169,6129,3400,24,24,1,19,6,1234,19,Matches,34,1.04,29,4,0,0,0,1,5,0.15,3,1,0,0,0,1
412,Jens Stage,dk DEN,MF,Werder Bremen,28-197,1996.0,24.5,1271,43,309,655,317,83,1271,17,8,47.1,8,47.1,668,2666,1241,28,24,6,27,10,834,89,Matches,63,2.57,52,0,1,3,4,3,15,0.61,12,0,1,0,1,1
483,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,25-246,1999.0,14.0,621,12,79,261,296,34,621,21,12,57.1,8,38.1,386,2038,1003,32,24,6,23,16,423,93,Matches,49,3.49,40,2,1,4,1,1,5,0.36,3,1,1,0,0,0
124,Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,24-165,2000.0,25.7,1205,20,144,394,677,112,1205,78,25,32.1,47,60.3,673,4175,2389,100,41,32,45,26,827,272,Matches,66,2.57,53,0,3,4,3,3,11,0.43,7,0,1,1,1,1
291,Joakim Mæhle,dk DEN,DF,Wolfsburg,28-004,1997.0,24.3,1464,65,442,639,395,43,1464,60,19,31.7,38,63.3,791,4166,2155,59,42,6,37,8,844,117,Matches,41,1.69,34,2,3,1,1,0,8,0.33,6,0,1,0,1,0
380,Joe Scally,us USA,DF,Gladbach,22-144,2002.0,28.6,1850,107,701,851,312,22,1850,59,31,52.5,26,44.1,980,5418,2644,52,27,3,25,23,1163,69,Matches,28,0.98,21,2,1,2,1,1,2,0.07,2,0,0,0,0,0
262,Johan Manzambi,ch SUI,"FW,MF",Freiburg,19-222,2005.0,3.7,209,7,36,104,72,14,209,10,6,60.0,2,20.0,118,592,237,7,5,1,7,9,129,12,Matches,13,3.49,6,0,3,2,2,0,2,0.54,2,0,0,0,0,0
111,Johannes Eggestein,de GER,FW,St. Pauli,27-016,1998.0,20.6,713,6,46,371,302,78,711,17,7,41.2,10,58.8,384,1704,615,25,17,8,53,30,543,138,Matches,43,2.09,36,0,0,4,2,1,4,0.19,4,0,0,0,0,0
434,John Tolkin,us USA,"DF,MF",Holstein Kiel,22-297,2002.0,8.2,479,35,214,173,93,5,479,10,5,50.0,4,40.0,174,699,275,6,3,0,5,6,219,12,Matches,20,2.44,11,8,0,0,1,0,2,0.24,0,2,0,0,0,0
237,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,17-324,2007.0,0.0,3,0,0,1,2,1,3,0,0,,0,,1,2,2,0,0,0,0,0,2,0,Matches,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
121,Jonas Föhrenbach,de GER,DF,Heidenheim,29-118,1996.0,20.4,1112,72,416,483,221,17,1112,17,7,41.2,9,52.9,521,2715,1474,36,11,4,16,3,584,50,Matches,34,1.67,30,1,1,1,1,0,4,0.2,3,1,0,0,0,0
171,Jonas Hofmann,de GER,"MF,DF",Leverkusen,32-314,1992.0,4.0,218,4,24,87,108,16,218,4,2,50.0,2,50.0,121,660,323,10,7,3,5,2,178,29,Matches,16,4.04,13,1,0,1,1,0,1,0.25,1,0,0,0,0,0
316,Jonas Omlin,ch SUI,GK,Gladbach,31-134,1994.0,10.9,544,465,542,2,0,0,544,1,1,100.0,0,0.0,353,1469,782,0,0,0,0,0,327,0,Matches,1,0.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
447,Jonas Urbig,de GER,GK,Bayern Munich,21-289,2003.0,8.0,310,202,296,14,1,0,310,0,0,,0,,201,924,580,0,0,0,1,0,194,0,Matches,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
477,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,26-106,1999.0,21.8,810,17,63,426,325,88,808,20,6,30.0,12,60.0,450,1534,496,17,10,12,55,28,637,94,Matches,65,2.97,56,0,0,4,5,0,6,0.27,5,0,0,1,0,0
66,Jonathan Burkardt,de GER,FW,Mainz 05,24-317,2000.0,23.4,788,19,49,364,378,121,786,39,16,41.0,23,59.0,447,1868,747,32,26,13,76,33,562,157,Matches,54,2.31,41,0,3,6,4,0,8,0.34,6,0,0,1,1,0
