Rk,Player,Nation,Pos,Squad,Age,Born,90s,xG,npxG,xAG,npxG+xAG,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,xA,A-xAG,SCA90,GCA90,Tkl%,Succ%,Tkld%,Min%,PPM,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Won%,MP_per90,Starts_per90,Min_per90,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,FK_per90,Cmp_per90,Att_per90,TotDist_per90,PrgDist_per90,Cmp.1_per90,Att.1_per90,Cmp.2_per90,Att.2_per90,Cmp.3_per90,Att.3_per90,KP_per90,1/3_per90,PPA_per90,CrsPA_per90,Live_per90,Dead_per90,TB_per90,Sw_per90,Crs_per90,TI_per90,CK_per90,In_per90,Out_per90,Str_per90,Off_per90,Blocks_per90,SCA_per90,PassLive_per90,PassDead_per90,TO_per90,Fld_per90,Def_per90,GCA_per90,PassLive.1_per90,PassDead.1_per90,TO.1_per90,Fld.1_per90,Def.1_per90,Tkl_per90,TklW_per90,Def 3rd_per90,Mid 3rd_per90,Att 3rd_per90,Tkl.1_per90,Lost_per90,Pass_per90,Int_per90,Tkl+Int_per90,Clr_per90,Err_per90,Touches_per90,Def Pen_per90,Att Pen_per90,Succ_per90,Tkld_per90,Carries_per90,CPA_per90,Mis_per90,Dis_per90,Rec_per90,Mn/MP_per90,Mn/Start_per90,Compl_per90,Subs_per90,Mn/Sub_per90,unSub_per90,onG_per90,onGA_per90,+/-_per90,2CrdY_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,Won_per90
197.0,Carl Johansson,se SWE,DF,Holstein Kiel,30.0,1994.0,6.3,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,100.0,0.16,0.16,0.0,0.0,10.8,0.05,0.0,0.0,87.9,93.0,89.4,66.7,0.3,-0.4,1.27,0.0,42.9,,,18.6,1.1,-1.27,-0.44,8.7,14.5,-5.8,-0.92,-0.36,58.0,1.59,1.11,90.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,1.9,0.0,0.16,0.16,0.0,42.54,48.41,763.49,245.56,16.98,18.25,22.7,25.4,2.54,3.81,0.95,0.63,0.32,0.0,46.03,2.22,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.16,0.0,1.27,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.32,0.63,0.0,0.0,0.48,0.63,0.63,1.59,2.22,8.57,0.16,62.86,14.6,1.75,0.0,0.0,24.6,0.0,0.32,0.0,34.6,9.05,11.9,0.63,0.48,2.38,1.11,1.75,3.02,-1.27,0.0,0.79,0.0,0.16,0.0,2.86,4.6
,Carl Klaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,Carlo Boukhalfa,ma MAR,MF,St. Pauli,25.0,1999.0,18.3,1.5,1.5,1.1,2.6,0.11,0.0,0.11,0.11,0.11,0.08,0.06,0.14,0.08,0.14,Matches,19.0,1.15,0.22,0.1,0.5,16.6,0.07,0.5,0.5,71.3,81.3,70.3,29.2,1.1,-1.1,1.97,0.11,36.8,42.9,57.1,53.8,1.08,-0.27,0.24,18.2,24.3,-6.1,-0.33,-0.08,35.4,1.37,1.04,89.95,0.11,0.0,0.11,0.11,0.0,0.0,0.05,0.0,0.55,2.24,2.4,1.15,0.22,0.0,18.2,25.52,238.69,71.37,11.37,13.99,5.3,7.54,0.38,1.31,0.6,1.48,0.38,0.11,25.14,0.22,0.11,0.05,0.55,0.0,0.0,0.0,0.0,0.0,0.16,0.82,1.97,1.37,0.0,0.05,0.16,0.05,0.11,0.11,0.0,0.0,0.0,0.0,1.42,0.6,0.38,0.93,0.11,0.38,0.66,1.04,0.66,2.08,1.37,0.05,35.57,1.53,1.58,0.66,0.87,15.85,0.16,1.69,1.09,21.48,3.61,4.43,0.27,0.33,1.04,0.38,0.82,1.09,-0.27,0.0,0.98,0.0,0.0,0.0,3.28,1.26
81.0,Carney Chukwuemeka,eng ENG,MF,Dortmund,20.0,2003.0,2.8,0.6,0.6,0.9,1.5,0.36,0.0,0.36,0.36,0.36,0.21,0.32,0.54,0.21,0.54,Matches,25.0,2.85,0.71,0.13,0.5,17.2,0.08,0.4,0.4,78.7,84.1,76.2,100.0,1.8,-0.9,7.11,1.42,100.0,53.8,23.1,8.3,2.5,3.91,3.62,8.9,3.7,5.3,1.87,1.45,42.9,3.57,0.36,90.36,0.36,0.0,0.36,0.36,0.0,0.0,0.36,0.0,5.36,6.43,8.57,2.86,0.71,0.0,34.29,43.57,381.07,110.36,24.64,29.29,5.71,7.5,0.36,0.36,2.5,2.86,2.14,0.0,42.86,0.71,1.07,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.0,1.79,7.14,6.43,0.0,0.36,0.0,0.0,1.43,1.43,0.0,0.0,0.0,0.0,2.5,1.79,1.07,0.71,0.71,0.36,0.0,1.79,0.36,2.86,0.36,0.0,60.36,0.36,7.86,2.5,1.07,38.21,3.21,3.93,2.5,42.5,8.93,24.64,0.0,3.21,7.14,0.36,4.64,0.71,3.93,0.0,1.43,0.0,0.0,0.0,4.29,2.14
250.0,Castello Lukeba,fr FRA,DF,RB Leipzig,21.0,2002.0,17.5,0.4,0.4,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches,25.0,0.23,0.06,0.0,0.0,15.6,0.1,-0.4,-0.4,85.1,91.7,88.7,54.1,0.5,-0.2,0.97,0.06,70.8,62.5,25.0,51.5,1.65,0.46,0.64,25.0,22.7,2.3,0.13,0.69,66.7,1.31,1.03,90.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.03,4.57,1.31,0.23,0.06,0.0,60.23,70.74,1010.63,404.0,27.77,30.29,28.8,32.46,3.03,5.6,0.23,5.14,0.4,0.06,66.0,4.69,0.0,0.51,0.63,3.14,0.0,0.0,0.0,0.0,0.06,1.26,0.97,0.8,0.06,0.11,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,1.77,0.97,0.86,0.69,0.23,0.97,0.4,0.97,0.97,2.74,4.23,0.0,82.57,7.14,0.8,1.14,0.46,46.06,0.11,1.14,0.63,56.74,3.94,4.74,0.69,0.29,0.86,0.06,1.77,1.31,0.46,0.0,0.69,0.0,0.0,0.0,4.23,1.49
489.0,Cedric Zesiger,ch SUI,DF,Augsburg,26.0,1998.0,13.6,1.2,1.2,1.3,2.5,0.0,0.15,0.15,0.0,0.15,0.09,0.09,0.18,0.09,0.18,Matches,20.0,0.74,0.15,0.0,0.0,14.7,0.12,-1.2,-1.2,78.6,89.7,88.1,44.9,1.1,0.7,0.96,0.22,61.5,25.0,75.0,39.9,1.33,-0.15,0.54,12.7,18.6,-5.9,-0.43,-0.02,58.7,1.1,1.1,89.78,0.0,0.15,0.15,0.0,0.0,0.0,0.51,0.07,0.29,2.94,0.51,0.74,0.15,0.0,33.46,42.57,632.87,237.43,12.87,14.34,17.43,19.78,2.94,6.54,0.51,3.31,0.44,0.29,39.78,2.57,0.15,0.37,0.96,1.25,0.0,0.0,0.0,0.0,0.22,1.1,0.96,0.81,0.07,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.96,0.51,0.51,0.44,0.0,0.59,0.37,0.51,1.54,2.5,7.06,0.07,56.69,7.43,0.66,0.07,0.22,29.26,0.0,0.59,0.22,31.18,5.96,5.96,0.74,0.0,,0.0,0.74,0.88,-0.15,0.07,1.1,0.0,0.0,0.0,4.19,1.99
490.0,Cedric Zesiger,ch SUI,DF,Wolfsburg,26.0,1998.0,5.8,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,20.0,0.74,0.15,0.0,0.0,14.7,0.12,-1.2,-1.2,78.6,89.7,88.1,44.9,1.1,0.7,0.96,0.22,61.5,25.0,75.0,39.9,1.33,-0.15,0.54,12.7,18.6,-5.9,-0.43,-0.02,58.7,1.21,0.86,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.52,3.28,0.34,1.72,0.34,0.0,78.45,99.83,1483.97,556.72,30.17,33.62,40.86,46.38,6.9,15.34,1.21,7.76,1.03,0.69,93.28,6.03,0.34,0.86,2.24,2.93,0.0,0.0,0.0,0.0,0.52,2.59,2.24,1.9,0.17,0.0,0.0,0.0,0.52,0.52,0.0,0.0,0.0,0.0,2.24,1.21,1.21,1.03,0.0,1.38,0.86,1.21,3.62,5.86,16.55,0.17,132.93,17.41,1.55,0.17,0.52,68.62,0.0,1.38,0.52,73.1,13.97,13.97,1.72,0.0,,0.0,1.72,2.07,-0.34,0.17,2.59,0.0,0.0,0.0,9.83,4.66
,Charles Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,Chris Führich,de GER,"MF,FW",Stuttgart,26.0,1998.0,22.0,2.9,2.9,3.7,6.6,0.09,0.14,0.23,0.09,0.23,0.13,0.17,0.3,0.13,0.3,Matches,33.3,1.64,0.55,0.06,0.17,17.3,0.08,-0.9,-0.9,80.5,90.3,78.8,51.3,6.0,-0.7,3.86,0.36,48.1,47.1,49.4,64.7,1.52,0.5,0.5,37.9,28.2,9.6,0.44,-0.04,38.5,1.5,1.05,90.05,0.09,0.14,0.23,0.09,0.0,0.0,0.05,0.0,5.18,4.32,9.18,1.64,0.55,0.09,36.68,45.59,516.64,148.55,22.73,25.18,10.82,13.73,1.86,3.64,1.45,1.77,2.32,0.59,41.59,3.82,0.36,0.05,3.73,1.36,2.05,0.77,0.05,0.0,0.18,0.91,3.86,3.09,0.27,0.18,0.0,0.0,0.36,0.27,0.05,0.0,0.0,0.0,0.68,0.45,0.23,0.23,0.23,0.59,0.64,0.95,0.27,0.95,0.86,0.0,55.45,0.91,5.23,1.82,1.91,35.55,2.45,1.68,1.18,41.14,2.73,3.45,0.23,0.45,1.09,0.0,1.77,1.27,0.5,0.0,0.41,0.0,0.0,0.0,2.91,0.23
267.0,Chrislain Matsima,fr FRA,DF,Augsburg,22.0,2002.0,28.3,1.8,1.8,0.3,2.1,0.04,0.04,0.07,0.04,0.07,0.06,0.01,0.07,0.06,0.07,Matches,14.3,0.49,0.07,0.07,0.5,10.2,0.13,-0.8,-0.8,86.0,88.8,92.7,59.0,0.7,0.7,0.6,0.04,65.4,58.3,33.3,83.4,1.3,-0.39,0.5,26.1,40.3,-14.3,-0.5,-0.52,70.8,1.06,0.99,90.14,0.04,0.04,0.07,0.04,0.0,0.0,0.14,0.0,0.49,2.97,0.46,0.49,0.07,0.0,40.25,46.78,712.08,233.99,15.94,17.95,21.2,22.86,2.54,4.31,0.18,3.36,0.25,0.0,45.02,1.55,0.07,0.07,0.11,0.28,0.0,0.0,0.0,0.0,0.21,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1.1,0.71,0.67,0.39,0.04,0.6,0.32,0.67,1.84,2.93,5.76,0.0,58.98,8.09,0.85,0.25,0.14,32.16,0.07,0.71,0.32,34.95,3.0,3.14,0.92,0.07,0.99,0.07,0.92,1.31,-0.39,0.0,0.35,0.0,0.04,0.04,5.05,2.4
158.0,Christian Günter,de GER,DF,Freiburg,31.0,1993.0,25.7,0.8,0.6,2.5,3.2,0.08,0.08,0.16,0.08,0.16,0.03,0.1,0.13,0.02,0.12,Matches,28.6,0.82,0.23,0.1,0.33,22.4,0.03,1.2,1.4,74.5,87.1,76.9,44.4,4.2,-0.5,2.06,0.16,55.2,33.3,66.7,75.6,1.66,0.0,0.48,32.4,31.2,1.2,0.05,-0.03,31.8,1.13,1.05,90.04,0.08,0.08,0.16,0.08,0.0,0.0,0.0,0.0,0.74,2.02,4.24,0.82,0.23,0.04,33.11,44.47,541.98,165.06,16.89,19.38,12.57,16.34,2.65,5.95,1.09,2.06,1.17,0.82,34.44,9.96,0.08,0.04,4.71,7.63,1.36,0.89,0.23,0.0,0.08,1.28,2.06,1.56,0.31,0.0,0.08,0.0,0.16,0.12,0.04,0.0,0.0,0.0,0.89,0.82,0.47,0.31,0.12,0.62,0.51,0.54,0.31,1.21,1.95,0.04,50.74,2.45,1.05,0.12,0.23,21.75,0.27,0.58,0.16,29.73,3.11,3.31,0.58,0.08,0.62,0.19,1.4,1.4,0.0,0.0,0.54,0.0,0.0,0.04,2.37,0.27
32.0,Christoph Baumgartner,at AUT,MF,RB Leipzig,24.0,1999.0,17.9,4.5,4.5,1.3,5.8,0.11,0.06,0.17,0.11,0.17,0.25,0.07,0.33,0.25,0.33,Matches,38.5,2.18,0.84,0.05,0.13,14.2,0.12,-2.5,-2.5,68.2,77.6,72.3,53.7,1.7,-0.3,2.35,0.34,40.5,40.5,45.2,52.6,1.58,-0.39,-1.14,22.4,30.6,-8.2,-0.46,-0.55,51.3,1.73,1.01,89.94,0.11,0.06,0.17,0.11,0.0,0.0,0.28,0.0,2.07,2.96,5.31,2.18,0.84,0.0,23.52,34.47,353.63,101.01,12.4,15.98,7.71,10.67,1.62,3.02,1.12,2.23,0.89,0.06,32.46,1.51,0.56,0.06,0.78,0.5,0.06,0.0,0.0,0.0,0.5,1.62,2.35,1.73,0.0,0.17,0.06,0.06,0.34,0.17,0.0,0.06,0.0,0.0,2.46,1.56,0.73,1.06,0.67,0.95,1.4,2.01,0.67,3.13,1.34,0.11,50.84,2.74,3.63,0.95,1.06,24.47,0.39,2.63,1.73,32.12,2.91,4.25,0.39,0.73,1.06,0.06,1.17,1.56,-0.39,0.0,2.46,0.0,0.0,0.0,4.8,2.29
,Christopher Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441.0,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,37.0,1987.0,19.3,0.2,0.2,2.1,2.3,0.0,0.16,0.16,0.0,0.16,0.01,0.11,0.12,0.01,0.12,Matches,33.3,0.47,0.16,0.0,0.0,22.0,0.03,-0.2,-0.2,60.5,81.9,64.8,42.3,3.2,0.9,2.94,0.31,66.7,25.0,62.5,56.9,1.38,-0.41,0.13,18.3,24.4,-6.1,-0.32,0.0,63.9,1.35,1.04,90.16,0.0,0.16,0.16,0.0,0.0,0.0,0.26,0.0,0.93,3.78,2.33,0.47,0.16,0.0,24.56,40.57,495.6,258.39,9.17,11.19,10.67,16.48,4.4,10.41,1.81,3.11,0.93,0.52,28.65,11.76,0.05,0.1,5.75,7.98,2.59,0.93,1.61,0.05,0.16,1.35,2.95,1.55,1.3,0.0,0.05,0.0,0.31,0.16,0.16,0.0,0.0,0.0,1.97,1.3,1.19,0.73,0.05,1.45,0.73,0.41,0.93,2.9,4.77,0.0,50.73,4.72,0.67,0.1,0.26,18.91,0.1,0.52,0.41,21.92,3.47,4.2,0.57,0.31,1.09,0.36,1.04,1.45,-0.41,0.0,0.73,0.0,0.0,0.0,3.26,1.19
70.0,Cole Campbell,us USA,"MF,FW",Dortmund,18.0,2006.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,0.0,0.0,,,,,0.0,0.0,86.7,88.9,75.0,100.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.7,0.75,0.0,-0.59,0.2,0.6,-0.4,-1.48,-2.03,0.0,20.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,65.0,75.0,880.0,230.0,40.0,45.0,15.0,20.0,5.0,5.0,0.0,0.0,5.0,5.0,75.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,105.0,10.0,0.0,0.0,5.0,50.0,0.0,15.0,0.0,65.0,30.0,,0.0,20.0,30.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0
272.0,Connor Metcalfe,au AUS,"MF,FW",St. Pauli,24.0,1999.0,4.0,0.7,0.7,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.22,0.18,0.22,Matches,50.0,1.51,0.75,0.0,0.0,22.2,0.12,-0.7,-0.7,64.4,77.8,80.0,30.0,0.2,-0.2,1.5,0.0,0.0,50.0,16.7,11.7,1.1,-0.25,0.15,3.9,4.5,-0.5,-0.13,0.19,54.2,2.5,0.75,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,1.5,2.0,2.75,1.5,0.75,0.0,19.0,29.5,297.75,111.25,10.5,13.5,7.0,8.75,1.5,5.0,0.75,1.5,0.5,0.25,27.0,2.0,0.0,0.0,1.75,0.5,0.75,0.0,0.75,0.0,0.5,0.75,1.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,1.25,1.0,0.75,1.25,2.0,0.0,39.0,2.5,1.0,0.75,0.25,14.5,0.5,1.25,0.0,20.0,9.0,19.25,0.25,1.75,4.5,0.75,1.0,1.25,-0.25,0.25,1.25,0.0,0.0,0.0,2.25,3.25
127.0,Cristian Gamboa,cr CRC,DF,Bochum,34.0,1989.0,2.5,0.2,0.2,0.2,0.3,0.4,0.0,0.4,0.4,0.4,0.06,0.07,0.14,0.06,0.14,Matches,25.0,1.59,0.4,0.25,1.0,21.7,0.04,0.8,0.8,60.5,94.9,57.1,40.0,0.3,-0.2,2.39,0.0,33.3,0.0,100.0,7.4,0.75,-2.79,-1.93,3.4,4.8,-1.4,-0.54,0.09,0.0,4.8,0.4,90.4,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.8,2.0,3.6,1.6,0.4,0.0,30.0,49.6,590.8,237.6,14.8,15.6,9.6,16.8,5.6,14.0,1.2,1.2,0.8,0.4,41.6,8.0,0.4,0.8,2.8,7.2,0.0,0.0,0.0,0.0,0.0,1.2,2.4,1.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.2,2.0,1.2,0.0,1.2,2.4,0.8,0.8,4.0,3.2,0.0,61.6,2.4,1.6,0.0,0.8,33.6,0.4,1.2,0.0,34.0,7.6,18.0,0.0,4.4,6.4,7.2,1.2,4.0,-2.8,0.0,0.4,0.0,0.0,0.0,4.4,0.0
486.0,Dan-Axel Zagadou,fr FRA,"DF,MF",Stuttgart,25.0,1999.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,0.0,0.0,,,,,0.0,0.0,100.0,100.0,100.0,,0.0,0.0,0.0,0.0,,,,0.9,3.0,3.1,2.81,1.5,0.3,1.2,3.63,3.21,,6.67,0.0,96.67,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,510.0,73.33,13.33,13.33,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,0.0,40.0,3.33,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,50.0,,0.0,6.67,50.0,3.33,6.67,3.33,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0
401.0,Danel Sinani,lu LUX,"FW,MF",St. Pauli,27.0,1997.0,13.9,1.7,1.7,3.0,4.6,0.14,0.14,0.29,0.14,0.29,0.12,0.21,0.33,0.12,0.33,Matches,34.3,2.52,0.86,0.06,0.17,21.5,0.05,0.3,0.3,71.4,86.8,77.6,39.0,2.5,-1.0,4.32,0.29,42.9,45.5,40.9,40.8,0.96,-0.58,-0.33,16.9,18.9,-2.0,-0.14,0.26,23.8,1.87,1.01,89.93,0.14,0.14,0.29,0.14,0.0,0.0,0.22,0.0,1.15,4.32,4.6,2.52,0.86,0.22,28.06,39.28,445.76,144.75,14.6,16.83,9.21,11.87,2.81,7.19,1.73,3.24,1.15,0.22,32.52,6.47,0.36,0.14,4.82,0.29,3.88,2.23,1.15,0.0,0.29,0.86,4.32,2.3,1.29,0.07,0.22,0.07,0.29,0.22,0.0,0.0,0.0,0.0,1.01,0.79,0.14,0.5,0.36,0.43,0.58,0.79,0.07,1.08,0.94,0.0,49.86,0.79,2.16,0.72,0.65,21.37,0.43,2.23,1.15,31.15,3.45,5.83,0.07,0.86,0.72,0.5,0.72,1.29,-0.58,0.0,1.8,0.0,0.0,0.0,3.74,0.72
479.0,Dani de Wit,nl NED,"MF,FW",Bochum,26.0,1998.0,12.8,2.1,2.1,0.5,2.7,0.16,0.08,0.23,0.16,0.23,0.17,0.04,0.21,0.17,0.21,Matches,35.0,1.56,0.55,0.1,0.29,11.7,0.11,-0.1,-0.1,72.0,77.8,73.9,60.9,0.5,0.5,1.72,0.16,58.1,12.5,62.5,37.7,0.75,-2.03,-1.65,14.8,30.7,-15.9,-1.24,-0.98,46.1,2.19,0.86,90.08,0.16,0.08,0.23,0.16,0.0,0.0,0.08,0.0,0.39,2.58,2.89,1.56,0.55,0.0,23.12,32.11,319.06,86.25,13.67,17.58,6.64,8.98,1.09,1.8,0.78,1.88,0.39,0.16,29.77,2.03,0.08,0.0,0.62,0.39,0.0,0.0,0.0,0.0,0.31,0.62,1.72,1.09,0.08,0.0,0.16,0.08,0.16,0.0,0.0,0.0,0.08,0.0,2.27,1.33,0.86,1.17,0.23,1.41,1.02,1.02,0.94,3.2,1.8,0.08,43.59,2.11,2.89,0.08,0.39,19.06,0.0,0.86,0.23,24.3,3.2,6.09,0.39,1.33,1.33,0.39,1.09,3.12,-2.03,0.0,1.88,0.16,0.0,0.0,2.81,3.2
,Daniel Batz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Daniel Gleiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Daniel Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
