Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Fld,Def,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
186,César Huerta,mx MEX,"MF,FW",Anderlecht,23,2000,9,7,615,6.8,2,2,4,2,0,0,0,0,1.0,1.0,0.8,1.8,17,11,44,0.29,0.29,0.59,0.29,0.59,0.14,0.12,0.26,0.14,0.26,Matches,12,3,25.0,1.76,0.44,0.17,0.67,16.5,0,0.08,+1.0,+1.0,154,200,77.0,2195,410,86,95,90.5,55,73,75.3,6,13,46.2,0.5,+1.2,9,6,4,1,188,12,0,2,11,8,1,0,0,0,0,10,22,3.22,16,1,2,2,0,3,0.44,3,0,0,0,0,13,6,7,4,2,3,17.6,14,9,2,15,2,0,300,6,22,14,36.8,21,55.3,205,10,18,14,191,68,22.8,83,0,2,19,0,1.47,10,6,+4,+0.59,-0.23,6.9,8.1,-1.2,-0.18,-0.33,0,9,0,0,0,38,4,28.6
473,D'Margio Wright-Phillips,eng ENG,"FW,MF",Beerschot,22,2001,10,0,159,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,18,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,2,0,0.0,1.13,0.00,0.00,,19.6,0,0.03,-0.1,-0.1,31,46,67.4,405,90,21,30,70.0,7,10,70.0,2,2,100.0,0.1,0.0,0,3,0,0,42,3,0,0,2,1,0,0,0,0,1,5,4,2.25,1,1,1,1,0,0,0.00,0,0,0,0,0,2,0,0,0,2,1,20.0,4,0,1,3,0,0,67,1,2,5,55.6,4,44.4,50,0,7,1,49,16,5.9,,0,10,16,6,0.27,1,5,-4,-2.26,-1.20,1.3,4.5,-3.2,-1.80,-1.09,0,3,0,0,0,5,1,11.1
143,Daam Foulon,be BEL,"DF,MF",Mechelen,25,1999,20,18,1593,17.7,3,3,6,3,0,0,3,0,1.5,1.5,2.2,3.8,44,77,122,0.17,0.17,0.34,0.17,0.34,0.09,0.13,0.21,0.09,0.21,Matches,16,6,37.5,0.90,0.34,0.19,0.50,17.5,0,0.10,+1.5,+1.5,667,861,77.5,11461,3705,282,327,86.2,330,400,82.5,42,95,44.2,1.9,+0.8,16,48,14,8,748,109,0,4,47,104,0,0,0,0,4,16,37,2.09,30,0,4,2,0,9,0.51,5,0,2,2,0,44,22,26,13,5,26,55.3,21,10,11,55,42,0,1068,56,29,12,36.4,14,42.4,697,3,28,9,694,80,59.0,85,16,2,36,0,1.64,34,21,+13,+0.73,+1.38,27.5,25.9,+1.7,+0.09,+0.07,0,12,1,0,1,56,32,48.5
111,Daan Dierckx,be BEL,DF,Standard Liège,21,2003,7,6,523,5.8,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,0,6,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,4,0,0.0,0.69,0.00,0.00,,10.1,0,0.05,-0.2,-0.2,143,186,76.9,3052,740,32,37,86.5,91,108,84.3,17,32,53.1,0.1,-0.1,2,7,0,0,172,11,1,0,1,0,0,0,0,0,3,3,2,0.34,1,0,0,0,0,0,0.00,0,0,0,0,0,6,4,4,1,1,2,40.0,3,4,7,13,43,0,266,49,6,0,,0,,141,0,0,0,134,75,19.4,82,1,1,33,17,1.27,5,6,-1,-0.17,+0.32,8.8,10.9,-2.0,-0.35,-0.14,0,4,0,0,0,13,16,59.3
177,Daan Heymans,be BEL,MF,Charleroi,25,1999,29,29,2516,28.0,11,1,12,7,4,5,6,0,13.3,9.4,2.2,11.6,30,149,158,0.39,0.04,0.43,0.25,0.29,0.48,0.08,0.56,0.34,0.41,Matches,70,24,34.3,2.50,0.86,0.10,0.29,15.6,0,0.13,-2.3,-2.4,971,1302,74.6,15076,4319,476,617,77.1,357,458,77.9,75,111,67.6,4.0,-1.2,27,110,21,3,1275,16,6,9,31,6,0,0,0,0,11,20,77,2.75,70,2,0,0,0,7,0.25,4,0,0,0,0,46,29,9,32,5,13,50.0,13,20,14,60,45,1,1600,51,133,15,68.2,6,27.3,1061,7,45,16,1136,87,93.2,87,25,0,,0,1.51,34,34,0,0.00,0.00,44.4,32.9,+11.5,+0.41,-0.25,0,39,0,0,0,110,146,57.5
352,Daishawn Redan,nl NED,FW,Beerschot,23,2001,6,5,442,4.9,3,0,3,3,0,1,1,0,3.2,2.4,0.3,2.7,5,4,24,0.61,0.00,0.61,0.61,0.61,0.65,0.07,0.72,0.49,0.56,Matches,10,5,50.0,2.04,1.02,0.30,0.60,13.5,0,0.24,-0.2,+0.6,42,55,76.4,574,81,22,30,73.3,15,17,88.2,1,3,33.3,0.2,-0.3,6,3,1,0,49,6,0,0,0,0,0,0,0,0,0,2,9,1.83,9,0,0,0,0,0,0.00,0,0,0,0,0,2,0,0,1,1,1,50.0,1,1,0,2,2,0,92,2,21,2,25.0,6,75.0,61,4,9,2,59,74,16.4,82,3,1,31,0,0.63,5,6,-1,-0.20,+1.11,7.0,9.1,-2.0,-0.42,+0.42,0,4,0,0,0,5,0,0.0
476,Daisuke Yokota,jp JPN,MF,Gent,24,2000,3,3,231,2.6,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,10,7,18,0.39,0.00,0.39,0.39,0.39,0.16,0.02,0.18,0.16,0.18,Matches,1,1,100.0,0.39,0.39,1.00,1.00,8.3,0,0.41,+0.6,+0.6,86,115,74.8,1256,198,42,56,75.0,39,47,83.0,1,5,20.0,0.2,-0.1,2,5,1,0,112,3,0,0,1,3,0,0,0,0,0,5,7,2.73,4,0,1,2,0,0,0.00,0,0,0,0,0,4,1,2,2,0,2,66.7,1,0,0,4,2,0,140,2,9,4,66.7,1,16.7,113,4,7,7,111,77,8.6,77,0,0,,1,1.00,2,1,+1,+0.39,+0.13,2.1,3.3,-1.2,-0.48,-0.31,0,2,0,0,0,16,1,100.0
,Dalangunypole Gomis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,5,,,,,,,,,,,,,,,,,,,
,Dani van den Heuvel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,
379,Daniel Schmidt,jp JPN,GK,Gent,32,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,30,39,76.9,659,411,5,5,100.0,20,20,100.0,5,14,35.7,0.0,0.0,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,1,0,1,0,0,0,,0,0,1,2,0,0,42,38,0,0,,0,,40,0,0,0,30,90,3.3,90,1,0,,17,3.00,5,0,+5,+5.00,+4.90,2.5,1.0,+1.5,+1.50,+1.76,0,0,0,0,0,1,0,
,Daniel Tshilanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
452,Dante Vanzeir,be BEL,FW,Gent,26,1998,8,7,604,6.7,4,1,5,2,2,2,0,0,3.9,2.4,1.2,3.6,16,24,64,0.60,0.15,0.75,0.30,0.45,0.59,0.18,0.77,0.35,0.54,Matches,23,8,34.8,3.43,1.19,0.09,0.25,15.3,0,0.10,+0.1,-0.4,124,186,66.7,1922,428,68,88,77.3,44,66,66.7,6,10,60.0,1.3,-0.2,8,6,9,1,175,9,3,1,13,0,0,0,0,0,2,13,24,3.58,18,0,2,1,0,4,0.60,3,0,0,0,0,4,3,0,2,2,3,75.0,1,3,0,4,0,0,257,0,45,3,27.3,7,63.6,189,9,21,8,194,76,22.4,86,4,1,3,0,0.94,10,8,+2,+0.30,+0.04,11.2,10.4,+0.7,+0.11,+0.40,0,1,0,0,0,17,9,37.5
,Darryl Nkulikiyimana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
38,David Bates,sct SCO,DF,Standard Liège,27,1996,9,9,776,8.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,12,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,3,0,0.0,0.35,0.00,0.00,,11.3,0,0.03,-0.1,-0.1,314,374,84.0,7259,3123,76,93,81.7,169,184,91.8,68,95,71.6,0.1,0.0,0,10,0,0,358,15,0,1,0,1,0,0,0,0,1,1,3,0.35,2,0,0,0,1,0,0.00,0,0,0,0,0,16,11,12,4,0,8,88.9,1,4,17,33,47,0,489,85,4,0,,0,,286,1,6,1,255,86,28.7,86,8,0,,0,1.56,6,6,0,0.00,+0.61,8.0,8.8,-0.8,-0.09,+0.21,0,5,0,0,0,30,18,54.5
184,David Hrnčár,sk SVK,DF,Dender,26,1997,25,18,1597,17.7,2,2,4,2,0,0,1,1,2.2,2.2,1.9,4.0,19,59,105,0.11,0.11,0.23,0.11,0.23,0.12,0.11,0.23,0.12,0.23,Matches,20,9,45.0,1.13,0.51,0.10,0.22,18.4,2,0.11,-0.2,-0.2,566,842,67.2,9896,4142,238,296,80.4,250,350,71.4,55,146,37.7,2.5,+0.1,29,42,21,16,629,212,0,2,90,161,25,5,17,0,1,29,63,3.55,38,19,2,1,0,4,0.23,4,0,0,0,0,25,15,16,8,1,17,58.6,12,12,22,47,58,0,1042,61,33,5,50.0,5,50.0,557,4,26,12,522,64,59.1,77,11,7,31,2,1.09,25,31,-6,-0.34,+0.64,21.5,28.7,-7.2,-0.41,+0.53,0,9,0,0,0,66,24,57.1
287,David Mindombe,be BEL,DF,Sint-Truiden,23,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,28,33,84.8,559,160,5,6,83.3,20,22,90.9,2,3,66.7,0.0,0.0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,10,0,46,13,0,0,,0,,19,0,1,0,28,90,3.3,90,1,0,,11,0.00,0,1,-1,-1.00,-0.52,0.1,1.0,-0.9,-0.93,-0.68,0,0,0,0,0,1,1,100.0
322,Davis Opoku,be BEL,"FW,DF",OH Leuven,16,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,7,71.4,76,21,3,3,100.0,2,4,50.0,0,0,,0.0,0.0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,,0,,4,0,0,0,4,2,0.1,,0,1,2,3,0.50,0,0,0,0.00,+0.17,0.0,0.0,0.0,0.00,+0.28,0,0,0,0,0,0,0,
267,Davor Matijas,hr CRO,GK,Beerschot,24,1999,10,9,852,9.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,265,340,77.9,6486,4352,52,53,98.1,145,146,99.3,67,140,47.9,0.0,0.0,0,4,1,0,271,69,0,0,0,0,0,0,0,0,0,0,1,0.12,1,0,0,0,0,0,0.00,0,0,0,0,0,2,2,2,0,0,2,100.0,0,0,0,2,9,1,374,290,0,0,,0,,263,0,0,0,199,85,31.6,90,9,1,42,19,0.36,9,24,-15,-1.58,-0.66,9.0,18.3,-9.4,-1.11,-0.47,0,1,0,0,0,7,3,100.0
361,Davy Roef,be BEL,GK,Gent,30,1994,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,704,911,77.3,18003,12953,139,139,100.0,338,344,98.3,225,421,53.4,0.0,0.0,0,2,0,0,656,251,0,1,0,0,0,0,0,0,4,0,4,0.15,4,0,0,0,0,0,0.00,0,0,0,0,0,1,1,1,0,0,1,100.0,0,0,0,1,13,4,985,905,0,0,,0,,701,0,1,0,442,90,86.7,90,26,0,,0,1.46,33,30,+3,+0.12,-1.13,33.7,40.8,-7.1,-0.27,-0.57,0,0,0,0,0,28,11,84.6
187,Dean Huiberts,nl NED,MF,Beerschot,24,2000,10,4,345,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,5,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches,1,0,0.0,0.26,0.00,0.00,,11.4,0,0.10,-0.1,-0.1,74,105,70.5,1083,326,42,55,76.4,26,38,68.4,2,4,50.0,0.0,0.0,1,7,1,0,103,2,1,0,3,2,0,0,0,0,0,3,4,1.04,4,0,0,0,0,0,0.00,0,0,0,0,0,15,7,7,6,2,9,64.3,5,2,5,20,5,0,151,7,3,2,28.6,5,71.4,88,0,3,4,74,35,12.8,63,0,6,16,12,1.00,2,7,-5,-1.30,-0.20,2.2,7.6,-5.4,-1.41,-0.73,0,8,0,0,0,19,0,0.0
414,Dembo Sylla,gn GUI,DF,Dender,21,2002,13,7,672,7.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,8,12,38,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,2,1,50.0,0.27,0.13,0.00,0.00,25.9,0,0.04,-0.1,-0.1,199,272,73.2,2750,1014,110,142,77.5,71,96,74.0,7,16,43.8,0.6,0.0,0,10,1,0,215,56,0,0,12,56,0,0,0,0,1,6,5,0.67,3,1,0,1,0,0,0.00,0,0,0,0,0,19,12,13,6,0,6,54.5,5,5,6,25,20,1,362,26,9,3,23.1,10,76.9,200,6,15,4,181,52,24.9,69,1,6,32,9,0.63,2,15,-13,-1.74,-1.52,5.7,14.2,-8.4,-1.13,-0.68,0,10,0,2,0,28,7,38.9
314,Denis Odoi,gh GHA,"MF,DF",Antwerp,36,1988,18,16,1438,16.0,1,2,3,1,0,0,9,1,1.1,1.1,1.1,2.1,22,75,40,0.06,0.13,0.19,0.06,0.19,0.07,0.07,0.13,0.07,0.13,Matches,20,5,25.0,1.25,0.31,0.05,0.20,19.8,0,0.05,-0.1,-0.1,734,881,83.3,13388,3536,294,331,88.8,343,402,85.3,73,107,68.2,0.6,+0.9,11,67,7,3,824,55,2,13,14,33,0,0,0,0,2,17,31,1.94,23,2,0,1,1,4,0.25,4,0,0,0,0,27,17,10,10,7,13,61.9,8,8,15,42,41,3,1051,58,15,9,52.9,8,47.1,740,0,22,12,688,80,53.3,85,13,2,38,1,1.32,30,17,+13,+0.81,+0.67,22.3,25.0,-2.7,-0.17,+0.17,1,27,0,1,0,80,30,56.6
121,Dennis Eckert,de GER,FW,Standard Liège,27,1997,23,20,1796,20.0,6,0,6,5,1,2,2,0,8.8,7.2,1.5,8.6,31,64,130,0.30,0.00,0.30,0.25,0.25,0.44,0.07,0.52,0.36,0.43,Matches,59,23,39.0,2.96,1.15,0.08,0.22,14.1,1,0.12,-2.8,-2.2,378,578,65.4,6259,1439,185,262,70.6,130,195,66.7,44,70,62.9,1.6,-1.5,16,36,17,1,533,39,1,5,23,1,11,3,4,0,6,12,60,3.01,29,3,9,5,0,8,0.40,1,0,4,2,0,27,16,8,16,3,8,40.0,12,11,6,33,23,0,826,25,109,28,53.8,22,42.3,544,17,52,23,564,78,66.5,85,9,3,31,0,1.06,18,25,-7,-0.35,+0.25,28.3,29.0,-0.8,-0.04,+0.59,0,27,2,0,0,92,63,42.9
122,Dennis Eckert,de GER,FW,Union SG,27,1997,3,3,198,2.2,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,2,5,11,0.45,0.00,0.45,0.45,0.45,0.45,0.05,0.50,0.45,0.50,Matches,59,23,39.0,2.96,1.15,0.08,0.22,14.1,1,0.12,-2.8,-2.2,378,578,65.4,6259,1439,185,262,70.6,130,195,66.7,44,70,62.9,1.6,-1.5,16,36,17,1,533,39,1,5,23,1,11,3,4,0,6,12,60,3.01,29,3,9,5,0,8,0.40,1,0,4,2,0,27,16,8,16,3,8,40.0,12,11,6,33,23,0,826,25,109,28,53.8,22,42.3,544,17,52,23,564,78,66.5,85,9,3,31,0,1.06,18,25,-7,-0.35,+0.25,28.3,29.0,-0.8,-0.04,+0.59,0,27,2,0,0,92,63,42.9
343,Dennis Praet,be BEL,MF,Antwerp,30,1994,16,9,830,9.2,0,1,1,0,0,0,0,0,0.7,0.7,0.7,1.4,11,46,41,0.00,0.11,0.11,0.00,0.11,0.08,0.08,0.15,0.08,0.15,Matches,8,2,25.0,0.87,0.22,0.00,0.00,20.2,0,0.08,-0.7,-0.7,312,390,80.0,5672,1474,127,149,85.2,141,169,83.4,35,49,71.4,0.8,+0.3,11,33,6,2,375,13,0,0,24,3,6,4,1,0,2,7,24,2.68,22,0,2,0,0,2,0.22,2,0,0,0,0,25,15,8,16,1,9,69.2,4,10,10,35,23,0,507,28,15,7,50.0,6,42.9,332,1,17,15,306,52,30.7,74,2,7,23,1,1.30,9,11,-2,-0.22,-1.04,9.8,12.6,-2.8,-0.31,-0.09,0,11,0,0,0,40,8,66.7
,Denzel De Roeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
214,Dermane Karim,tg TOG,"MF,FW",Kortrijk,20,2003,9,8,686,7.6,1,1,2,1,0,0,0,0,1.6,1.6,0.7,2.3,15,25,39,0.13,0.13,0.26,0.13,0.26,0.20,0.09,0.30,0.20,0.30,Matches,15,6,40.0,1.97,0.79,0.07,0.17,19.3,0,0.10,-0.6,-0.6,197,261,75.5,3395,979,77,100,77.0,91,108,84.3,18,33,54.5,0.7,+0.3,9,19,9,1,253,8,1,1,10,1,0,0,0,0,0,8,21,2.76,18,0,1,0,0,3,0.39,3,0,0,0,0,25,13,12,11,2,11,64.7,6,4,3,28,7,0,361,4,16,11,44.0,12,48.0,234,5,22,13,203,76,25.4,86,5,1,2,0,1.27,9,14,-5,-0.66,+0.33,9.3,10.6,-1.3,-0.17,+0.31,0,9,0,0,0,60,6,27.3
428,Derrick Tshimanga,be BEL,DF,Beerschot,35,1988,14,11,1033,11.5,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,4,39,5,0.09,0.00,0.09,0.09,0.09,0.02,0.01,0.02,0.02,0.02,Matches,2,1,50.0,0.17,0.09,0.50,1.00,19.7,0,0.09,+0.8,+0.8,418,497,84.1,7138,2812,179,197,90.9,195,228,85.5,30,53,56.6,0.1,-0.1,4,30,0,0,473,24,0,0,5,7,0,0,0,0,0,5,11,1.05,10,0,0,0,1,1,0.10,1,0,0,0,0,25,15,20,4,1,11,64.7,6,6,14,39,32,1,592,69,1,5,83.3,1,16.7,425,0,7,5,388,74,38.3,86,10,3,29,13,0.39,9,32,-23,-2.00,-1.41,10.0,22.7,-12.7,-1.21,-0.68,0,9,0,0,0,42,6,33.3
4,Desmond Acquah,be BEL,"MF,DF",Dender,22,2002,13,0,231,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,15,16,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,1,1,100.0,0.39,0.39,0.00,0.00,17.1,0,0.05,0.0,0.0,57,84,67.9,925,353,28,35,80.0,22,32,68.8,5,10,50.0,0.2,-0.1,2,6,2,0,80,3,0,0,2,2,0,0,0,0,1,3,8,3.10,6,0,0,0,1,0,0.00,0,0,0,0,0,7,7,1,4,2,3,21.4,11,7,3,10,3,0,142,5,9,4,28.6,9,64.3,94,1,15,12,84,18,8.6,,0,13,18,11,1.24,4,4,0,0.00,+0.66,2.9,5.0,-2.1,-0.80,-0.19,0,4,0,0,0,22,1,25.0
243,Didier Lamkel Zé,cm CMR,FW,Sint-Truiden,27,1996,9,7,641,7.1,4,0,4,3,1,2,4,0,4.3,2.6,0.4,3.0,12,20,64,0.56,0.00,0.56,0.42,0.42,0.61,0.05,0.66,0.37,0.43,Matches,17,7,41.2,2.39,0.98,0.18,0.43,13.6,0,0.16,-0.3,+0.4,141,231,61.0,2170,396,74,119,62.2,45,65,69.2,12,19,63.2,0.4,-0.4,7,13,4,1,229,2,0,1,9,0,0,0,0,0,0,17,19,2.67,15,0,1,1,0,4,0.56,0,0,1,1,0,4,2,1,1,2,3,100.0,0,3,0,4,6,0,312,6,37,5,41.7,6,50.0,232,9,22,15,255,71,23.7,86,3,2,20,0,1.36,10,10,0,0.00,+0.66,10.1,12.7,-2.7,-0.37,-0.13,0,4,1,0,0,18,30,45.5
89,Dion De Neve,be BEL,DF,Kortrijk,22,2002,26,20,1835,20.4,2,3,5,2,0,0,0,0,1.3,1.3,3.6,4.8,61,56,163,0.10,0.15,0.25,0.10,0.25,0.06,0.18,0.24,0.06,0.24,Matches,17,6,35.3,0.83,0.29,0.12,0.33,16.2,0,0.07,+0.7,+0.7,524,778,67.4,7808,3078,282,347,81.3,183,297,61.6,29,81,35.8,2.7,-0.6,28,41,27,17,662,115,0,0,117,110,2,2,0,0,1,28,51,2.51,43,3,3,0,0,4,0.20,3,0,0,0,0,44,27,24,11,9,19,50.0,19,30,11,55,48,1,1016,38,39,10,33.3,19,63.3,594,8,41,20,556,71,68.0,85,13,6,24,1,0.87,20,36,-16,-0.78,+0.36,25.2,29.2,-4.0,-0.19,+0.64,0,8,0,0,0,73,11,23.4
276,Dire Mebude,sct SCO,FW,Westerlo,20,2004,17,7,680,7.6,2,1,3,2,0,0,1,0,2.7,2.7,1.6,4.3,21,26,57,0.26,0.13,0.40,0.26,0.40,0.35,0.22,0.57,0.35,0.57,Matches,17,5,29.4,2.25,0.66,0.12,0.40,15.9,0,0.16,-0.7,-0.7,160,210,76.2,2361,698,89,115,77.4,50,64,78.1,9,16,56.3,1.1,-0.6,9,14,10,2,203,7,2,1,15,5,0,0,0,0,0,6,32,4.22,18,0,7,1,1,4,0.53,3,0,0,1,0,5,4,2,2,1,3,30.0,7,7,4,9,5,0,298,8,29,16,55.2,11,37.9,226,7,22,5,207,40,25.2,73,2,10,17,3,1.12,16,13,+3,+0.40,+0.49,16.2,12.2,+4.0,+0.52,+0.75,0,6,0,0,0,39,1,14.3
106,Djevencio van der Kust,sr SUR,DF,Beerschot,23,2001,3,3,197,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,10,10,19,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.14,0.08,0.14,Matches,2,0,0.0,0.91,0.00,0.00,,12.7,0,0.08,-0.2,-0.2,128,155,82.6,1889,480,67,76,88.2,52,62,83.9,5,10,50.0,0.3,-0.1,3,6,2,1,131,24,0,0,7,21,0,0,0,0,0,3,6,2.74,6,0,0,0,0,0,0.00,0,0,0,0,0,4,3,4,0,0,2,50.0,2,3,2,6,8,0,177,7,8,1,50.0,0,0.0,121,1,1,0,104,66,7.3,66,0,0,,3,1.17,1,1,0,0.00,+1.22,3.1,3.2,-0.1,-0.05,+0.78,0,0,0,0,0,15,2,28.6
170,Dogucan Haspolat,tr TUR,MF,Westerlo,24,2000,29,29,2605,28.9,3,5,8,3,0,0,8,0,1.8,1.8,4.4,6.2,21,144,34,0.10,0.17,0.28,0.10,0.28,0.06,0.15,0.21,0.06,0.21,Matches,24,10,41.7,0.83,0.35,0.13,0.30,29.5,9,0.07,+1.2,+1.2,956,1388,68.9,20281,7345,306,371,82.5,415,546,76.0,206,420,49.0,4.6,+0.6,65,133,14,5,1146,237,5,9,204,4,149,69,66,0,5,19,99,3.42,38,52,1,4,3,10,0.35,4,3,0,0,2,86,48,30,48,8,33,50.0,33,35,50,136,65,0,1727,87,4,16,50.0,16,50.0,937,1,29,7,846,90,96.5,90,28,0,,0,1.26,49,48,+1,+0.03,+0.03,48.0,49.2,-1.3,-0.04,-0.13,0,42,0,0,0,126,25,50.0
,Ebbe De Vlaeminck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,2.00,,,,,,,,,,,,,,,,,,
433,Edgaras Utkus,lt LTU,DF,Cercle Brugge,24,2000,18,11,976,10.8,0,0,0,0,0,0,4,1,1.3,1.3,0.1,1.4,5,44,10,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13,Matches,18,4,22.2,1.66,0.37,0.00,0.00,11.4,0,0.07,-1.3,-1.3,365,510,71.6,6907,2290,127,174,73.0,184,233,79.0,43,80,53.8,0.4,-0.1,3,32,2,0,492,16,1,1,2,11,0,0,0,0,2,6,10,0.92,8,0,0,0,0,0,0.00,0,0,0,0,0,25,17,17,7,1,15,71.4,6,10,17,42,82,1,695,54,41,1,50.0,1,50.0,334,0,13,2,312,54,36.1,73,6,7,25,2,1.17,11,18,-7,-0.65,-0.23,17.7,15.4,+2.3,+0.21,+0.65,0,16,0,1,0,47,82,68.3
